order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level
194475,14195,2024-07-13,2024-07-14,Completed,8088.1,On-Time,5,5,Vendor,Vendor Delay,High
194486,2920,2025-06-20,2025-06-25,Completed,8117.87,On-Time,5,5,Vendor,Vendor Delay,High
194491,16101,2024-08-27,2024-08-31,Completed,3626.31,On-Time,5,5,Vendor,Vendor Delay,High
194492,17980,2025-06-13,2025-06-17,Completed,7091.98,On-Time,5,5,Vendor,Vendor Delay,High
194497,5986,2025-03-14,2025-03-17,Completed,1629.57,On-Time,5,5,Vendor,Vendor Delay,High
194498,13046,2025-01-03,2025-01-08,Cancelled,7804.86,Lost,5,5,Vendor,Vendor Delay,High
194499,12254,2024-08-12,2024-08-16,Completed,7704.44,On-Time,5,5,Vendor,Vendor Delay,High
194500,6608,2025-04-27,2025-05-01,Delayed,6776.35,Delayed,5,5,Vendor,Vendor Delay,High
194507,9081,2025-05-18,2025-05-23,Completed,640.54,On-Time,5,5,Vendor,Vendor Delay,High
194512,8638,2025-04-09,2025-04-13,Completed,959.42,On-Time,5,5,Vendor,Vendor Delay,High
194516,2916,2024-12-13,2024-12-15,Completed,11840.52,On-Time,5,5,Vendor,Vendor Delay,High
194520,13194,2024-10-30,2024-11-01,Completed,4196.6,On-Time,5,5,Vendor,Vendor Delay,High
194524,2194,2024-08-04,2024-08-05,Delayed,2806.83,Delayed,5,5,Vendor,Vendor Delay,High
194525,4015,2024-12-10,2024-12-14,Completed,4052.65,On-Time,5,5,Vendor,Vendor Delay,High
194527,4636,2025-02-19,2025-02-23,Completed,7432.66,On-Time,5,5,Vendor,Vendor Delay,High
194534,12533,2024-10-14,2024-10-19,Delayed,5469.76,Delayed,5,5,Vendor,Vendor Delay,High
194538,13645,2024-12-23,2024-12-24,Completed,4185.26,On-Time,5,5,Vendor,Vendor Delay,High
194548,15045,2025-03-06,2025-03-10,Completed,1777.79,On-Time,5,5,Vendor,Vendor Delay,High
194550,16006,2025-06-19,2025-06-22,Completed,5842.41,On-Time,5,5,Vendor,Vendor Delay,High
194567,18297,2024-11-07,2024-11-08,Delayed,2155.4,Delayed,5,5,Vendor,Vendor Delay,High
194569,1618,2024-12-23,2024-12-25,Completed,829.4,On-Time,5,5,Vendor,Vendor Delay,High
194572,19457,2025-06-03,2025-06-08,Completed,6476.92,On-Time,5,5,Vendor,Vendor Delay,High
194576,3438,2024-07-04,2024-07-08,Completed,3658.67,On-Time,5,5,Vendor,Vendor Delay,High
194587,16323,2025-06-04,2025-06-08,Delayed,2156.52,Delayed,5,5,Vendor,Vendor Delay,High
194590,12181,2024-10-31,2024-11-05,Cancelled,383.34,On-Time,5,5,Vendor,Vendor Delay,High
194599,8165,2025-06-21,2025-06-24,Delayed,6520.98,Delayed,5,5,Vendor,Vendor Delay,High
194606,10719,2025-05-06,2025-05-08,Completed,7396.06,On-Time,5,5,Vendor,Vendor Delay,High
194611,19837,2024-09-29,2024-10-02,Completed,1874.92,On-Time,5,5,Vendor,Vendor Delay,High
194614,303,2024-11-06,2024-11-11,Completed,4362.75,On-Time,5,5,Vendor,Vendor Delay,High
194630,7428,2025-04-11,2025-04-13,Cancelled,983.92,Lost,5,5,Vendor,Vendor Delay,High
194633,6081,2025-06-24,2025-06-25,Delayed,1833.96,Delayed,5,5,Vendor,Vendor Delay,High
194634,16277,2025-03-05,2025-03-07,Delayed,3432.7,Delayed,5,5,Vendor,Vendor Delay,High
194639,6486,2024-08-15,2024-08-16,Completed,5218.56,On-Time,5,5,Vendor,Vendor Delay,High
194641,6525,2024-10-01,2024-10-06,Completed,2491.71,On-Time,5,5,Vendor,Vendor Delay,High
194644,8445,2024-09-27,2024-10-01,Completed,4864.03,On-Time,5,5,Vendor,Vendor Delay,High
194645,12571,2025-02-01,2025-02-06,Completed,1584.5,On-Time,5,5,Vendor,Vendor Delay,High
194655,13284,2025-04-24,2025-04-25,Completed,1586.66,On-Time,5,5,Vendor,Vendor Delay,High
194657,9006,2024-08-27,2024-08-30,Completed,7015.43,On-Time,5,5,Vendor,Vendor Delay,High
194658,15725,2025-01-16,2025-01-19,Completed,5061.56,On-Time,5,5,Vendor,Vendor Delay,High
194664,11599,2024-09-07,2024-09-10,Completed,1211.04,On-Time,5,5,Vendor,Vendor Delay,High
194665,602,2024-08-12,2024-08-14,Completed,3902.35,On-Time,5,5,Vendor,Vendor Delay,High
194675,3000,2025-04-12,2025-04-17,Completed,6930.9,On-Time,5,5,Vendor,Vendor Delay,High
194677,11917,2025-03-19,2025-03-20,Delayed,7844.89,Delayed,5,5,Vendor,Vendor Delay,High
194690,7262,2025-06-03,2025-06-08,Completed,4639.05,On-Time,5,5,Vendor,Vendor Delay,High
194696,2422,2025-01-31,2025-02-05,Completed,6888.74,On-Time,5,5,Vendor,Vendor Delay,High
194701,18809,2025-05-03,2025-05-08,Completed,3681.25,On-Time,5,5,Vendor,Vendor Delay,High
194704,14875,2024-12-03,2024-12-07,Completed,494.18,On-Time,5,5,Vendor,Vendor Delay,High
194707,4018,2025-02-12,2025-02-17,Completed,2286.05,On-Time,5,5,Vendor,Vendor Delay,High
194712,1822,2025-02-20,2025-02-24,Completed,3004.04,On-Time,5,5,Vendor,Vendor Delay,High
194714,3869,2025-01-04,2025-01-09,Completed,5722.61,On-Time,5,5,Vendor,Vendor Delay,High
194715,1720,2025-05-30,2025-06-04,Completed,7723.54,On-Time,5,5,Vendor,Vendor Delay,High
194718,17250,2025-05-12,2025-05-13,Delayed,8350.99,Delayed,5,5,Vendor,Vendor Delay,High
194723,15563,2024-09-04,2024-09-05,Completed,1777.05,On-Time,5,5,Vendor,Vendor Delay,High
194725,9688,2025-01-12,2025-01-17,Completed,4809.25,On-Time,5,5,Vendor,Vendor Delay,High
194727,12834,2025-01-25,2025-01-29,Completed,6406.1,On-Time,5,5,Vendor,Vendor Delay,High
194745,745,2024-07-10,2024-07-14,Completed,1052.4,On-Time,5,5,Vendor,Vendor Delay,High
194756,19555,2024-12-30,2025-01-01,Completed,1090.68,On-Time,5,5,Vendor,Vendor Delay,High
194767,8801,2024-08-22,2024-08-23,Completed,3957.75,On-Time,5,5,Vendor,Vendor Delay,High
194769,3266,2024-11-10,2024-11-14,Delayed,7047.22,Delayed,5,5,Vendor,Vendor Delay,High
194770,8919,2025-01-03,2025-01-04,Completed,2991.92,On-Time,5,5,Vendor,Vendor Delay,High
194771,1152,2025-03-26,2025-03-28,Completed,1963.32,On-Time,5,5,Vendor,Vendor Delay,High
194776,14157,2024-10-10,2024-10-11,Delayed,11172.06,Delayed,5,5,Vendor,Vendor Delay,High
194792,19374,2024-09-24,2024-09-28,Completed,2793.01,On-Time,5,5,Vendor,Vendor Delay,High
194793,3123,2024-09-09,2024-09-11,Completed,5443.06,On-Time,5,5,Vendor,Vendor Delay,High
194796,12536,2024-12-01,2024-12-02,Delayed,6401.4,Delayed,5,5,Vendor,Vendor Delay,High
194801,14422,2024-11-28,2024-12-02,Delayed,2573.79,Delayed,5,5,Vendor,Vendor Delay,High
194803,13978,2024-07-21,2024-07-23,Completed,1368.28,On-Time,5,5,Vendor,Vendor Delay,High
194805,11163,2024-08-19,2024-08-23,Completed,1528.2,On-Time,5,5,Vendor,Vendor Delay,High
194806,10290,2024-10-02,2024-10-06,Completed,6961.06,On-Time,5,5,Vendor,Vendor Delay,High
194807,14268,2024-10-28,2024-10-29,Completed,1651.38,On-Time,5,5,Vendor,Vendor Delay,High
194808,15337,2024-12-01,2024-12-06,Completed,3185.52,On-Time,5,5,Vendor,Vendor Delay,High
194818,8845,2024-11-08,2024-11-09,Completed,7773.5,On-Time,5,5,Vendor,Vendor Delay,High
194819,4504,2025-02-14,2025-02-16,Delayed,7141.44,Delayed,5,5,Vendor,Vendor Delay,High
194821,17231,2024-08-31,2024-09-05,Completed,2293.95,On-Time,5,5,Vendor,Vendor Delay,High
194833,948,2025-01-07,2025-01-08,Completed,3299.6,On-Time,5,5,Vendor,Vendor Delay,High
194851,14516,2025-01-02,2025-01-05,Completed,7067.48,On-Time,5,5,Vendor,Vendor Delay,High
194859,996,2025-02-14,2025-02-17,Completed,1574.13,On-Time,5,5,Vendor,Vendor Delay,High
194866,11013,2025-01-02,2025-01-06,Completed,5955.15,On-Time,5,5,Vendor,Vendor Delay,High
194886,3912,2025-05-14,2025-05-15,Delayed,7743.31,Delayed,5,5,Vendor,Vendor Delay,High
194891,7076,2025-06-10,2025-06-11,Completed,3352.08,On-Time,5,5,Vendor,Vendor Delay,High
194893,16139,2025-03-18,2025-03-23,Completed,9352.92,On-Time,5,5,Vendor,Vendor Delay,High
194903,3761,2024-08-10,2024-08-11,Delayed,6086.6,Delayed,5,5,Vendor,Vendor Delay,High
194913,8615,2025-04-07,2025-04-12,Completed,3693.99,On-Time,5,5,Vendor,Vendor Delay,High
194916,17989,2025-06-14,2025-06-16,Completed,3334.32,On-Time,5,5,Vendor,Vendor Delay,High
194926,19665,2025-06-28,2025-06-29,Completed,2882.94,On-Time,5,5,Vendor,Vendor Delay,High
194932,1846,2024-11-01,2024-11-05,Completed,5212.19,On-Time,5,5,Vendor,Vendor Delay,High
194934,1213,2025-04-08,2025-04-11,Completed,5382.84,On-Time,5,5,Vendor,Vendor Delay,High
194938,12987,2024-09-03,2024-09-08,Completed,1343.4,On-Time,5,5,Vendor,Vendor Delay,High
194940,14732,2024-10-23,2024-10-27,Completed,1633.68,On-Time,5,5,Vendor,Vendor Delay,High
194943,7783,2024-10-01,2024-10-05,Completed,1407.24,On-Time,5,5,Vendor,Vendor Delay,High
194944,16410,2025-06-19,2025-06-21,Completed,5290.2,On-Time,5,5,Vendor,Vendor Delay,High
194949,3928,2024-12-19,2024-12-24,Completed,8370.75,On-Time,5,5,Vendor,Vendor Delay,High
194950,16938,2025-02-13,2025-02-18,Completed,6982.01,On-Time,5,5,Vendor,Vendor Delay,High
194952,15544,2024-12-16,2024-12-18,Delayed,3404.89,Delayed,5,5,Vendor,Vendor Delay,High
194957,2685,2025-03-26,2025-03-29,Completed,2361.28,On-Time,5,5,Vendor,Vendor Delay,High
194958,4466,2024-08-12,2024-08-15,Completed,8812.52,On-Time,5,5,Vendor,Vendor Delay,High
194963,19741,2024-11-15,2024-11-18,Delayed,8881.54,Delayed,5,5,Vendor,Vendor Delay,High
194968,18938,2024-09-01,2024-09-04,Completed,711.36,On-Time,5,5,Vendor,Vendor Delay,High
194970,7719,2025-03-31,2025-04-05,Completed,5386.63,On-Time,5,5,Vendor,Vendor Delay,High
194973,4820,2024-10-12,2024-10-15,Completed,8582.32,On-Time,5,5,Vendor,Vendor Delay,High
194981,8862,2025-03-12,2025-03-17,Completed,1158.57,On-Time,5,5,Vendor,Vendor Delay,High
194990,19496,2025-05-15,2025-05-20,Completed,7547.12,On-Time,5,5,Vendor,Vendor Delay,High
194994,17592,2025-06-28,2025-06-30,Completed,1765.42,On-Time,5,5,Vendor,Vendor Delay,High
194999,12145,2024-09-12,2024-09-16,Completed,2228.21,On-Time,5,5,Vendor,Vendor Delay,High
195000,7315,2024-09-21,2024-09-22,Completed,3742.44,On-Time,5,5,Vendor,Vendor Delay,High
195011,10569,2025-02-13,2025-02-15,Completed,3295.62,On-Time,5,5,Vendor,Vendor Delay,High
195013,13764,2025-05-05,2025-05-08,Delayed,792.1,Delayed,5,5,Vendor,Vendor Delay,High
195020,4579,2025-05-19,2025-05-20,Completed,4522.92,On-Time,5,5,Vendor,Vendor Delay,High
195022,12198,2024-09-16,2024-09-21,Completed,4166.48,On-Time,5,5,Vendor,Vendor Delay,High
195028,17613,2025-01-21,2025-01-22,Delayed,2298.16,Delayed,5,5,Vendor,Vendor Delay,High
195036,19274,2025-01-28,2025-01-30,Completed,3193.01,On-Time,5,5,Vendor,Vendor Delay,High
195046,11892,2024-10-12,2024-10-17,Completed,3218.04,On-Time,5,5,Vendor,Vendor Delay,High
195056,17591,2024-10-31,2024-11-04,Completed,1551.28,On-Time,5,5,Vendor,Vendor Delay,High
195061,17087,2025-04-22,2025-04-24,Completed,3411.81,On-Time,5,5,Vendor,Vendor Delay,High
195066,10007,2024-09-09,2024-09-12,Cancelled,3785.29,On-Time,5,5,Vendor,Vendor Delay,High
195067,18656,2025-02-12,2025-02-16,Delayed,1198.18,Delayed,5,5,Vendor,Vendor Delay,High
195072,14160,2024-08-24,2024-08-27,Completed,2872.8,On-Time,5,5,Vendor,Vendor Delay,High
195074,4580,2024-10-29,2024-11-01,Completed,3823.82,On-Time,5,5,Vendor,Vendor Delay,High
195081,17870,2025-01-11,2025-01-12,Completed,4258.8,On-Time,5,5,Vendor,Vendor Delay,High
195083,11012,2024-12-25,2024-12-27,Completed,5311.88,On-Time,5,5,Vendor,Vendor Delay,High
195087,7460,2025-02-09,2025-02-14,Cancelled,2328.08,Lost,5,5,Vendor,Vendor Delay,High
195099,6711,2024-08-15,2024-08-17,Delayed,1644.54,Delayed,5,5,Vendor,Vendor Delay,High
195101,3402,2024-09-19,2024-09-22,Completed,7680.49,On-Time,5,5,Vendor,Vendor Delay,High
195102,1062,2025-01-28,2025-02-02,Delayed,14760.81,Delayed,5,5,Vendor,Vendor Delay,High
195107,7980,2025-05-28,2025-05-29,Delayed,6816.52,Delayed,5,5,Vendor,Vendor Delay,High
195109,14949,2025-05-27,2025-05-29,Completed,8894.95,On-Time,5,5,Vendor,Vendor Delay,High
195111,10837,2024-12-13,2024-12-16,Completed,6183.9,On-Time,5,5,Vendor,Vendor Delay,High
195115,19907,2024-07-23,2024-07-27,Completed,5156.17,On-Time,5,5,Vendor,Vendor Delay,High
195118,17254,2025-01-23,2025-01-28,Delayed,5940.64,Delayed,5,5,Vendor,Vendor Delay,High
195125,14774,2024-07-20,2024-07-22,Completed,7048.32,On-Time,5,5,Vendor,Vendor Delay,High
195130,6660,2024-11-20,2024-11-22,Completed,8571.48,On-Time,5,5,Vendor,Vendor Delay,High
195136,14266,2024-08-16,2024-08-20,Delayed,3135.62,Delayed,5,5,Vendor,Vendor Delay,High
195147,11996,2025-05-20,2025-05-24,Completed,7302.26,On-Time,5,5,Vendor,Vendor Delay,High
195152,13441,2025-01-08,2025-01-09,Delayed,9885.05,Delayed,5,5,Vendor,Vendor Delay,High
195154,10618,2025-01-20,2025-01-24,Completed,5507.13,On-Time,5,5,Vendor,Vendor Delay,High
195155,3878,2024-10-18,2024-10-21,Completed,8714.6,On-Time,5,5,Vendor,Vendor Delay,High
195160,11071,2025-05-10,2025-05-14,Completed,3478.77,On-Time,5,5,Vendor,Vendor Delay,High
195161,3778,2025-06-07,2025-06-08,Completed,7303.78,On-Time,5,5,Vendor,Vendor Delay,High
195166,7784,2025-05-11,2025-05-14,Completed,4665.1,On-Time,5,5,Vendor,Vendor Delay,High
195172,10134,2025-01-30,2025-02-04,Delayed,995.88,Delayed,5,5,Vendor,Vendor Delay,High
195182,9477,2024-12-04,2024-12-09,Completed,6461.08,On-Time,5,5,Vendor,Vendor Delay,High
195188,19865,2025-01-26,2025-01-27,Delayed,2820.38,Delayed,5,5,Vendor,Vendor Delay,High
195189,349,2024-10-09,2024-10-12,Completed,10063.68,On-Time,5,5,Vendor,Vendor Delay,High
195195,19054,2025-04-21,2025-04-25,Completed,11240.7,On-Time,5,5,Vendor,Vendor Delay,High
195198,7256,2025-01-15,2025-01-17,Completed,9539.03,On-Time,5,5,Vendor,Vendor Delay,High
195208,5271,2024-08-05,2024-08-09,Completed,4540.56,On-Time,5,5,Vendor,Vendor Delay,High
195212,7216,2024-07-20,2024-07-25,Delayed,3584.84,Delayed,5,5,Vendor,Vendor Delay,High
195214,14524,2025-02-09,2025-02-11,Completed,8276.71,On-Time,5,5,Vendor,Vendor Delay,High
195231,3343,2024-12-16,2024-12-21,Completed,5773.48,On-Time,5,5,Vendor,Vendor Delay,High
195236,6079,2025-03-08,2025-03-11,Completed,3824.59,On-Time,5,5,Vendor,Vendor Delay,High
195241,15839,2024-11-07,2024-11-12,Completed,2244.63,On-Time,5,5,Vendor,Vendor Delay,High
195252,3250,2024-07-31,2024-08-01,Delayed,5715.09,Delayed,5,5,Vendor,Vendor Delay,High
195259,12834,2024-07-06,2024-07-10,Cancelled,872.5,Lost,5,5,Vendor,Vendor Delay,High
195265,5534,2025-02-06,2025-02-08,Completed,2180.44,On-Time,5,5,Vendor,Vendor Delay,High
195268,11344,2025-05-05,2025-05-10,Completed,4973.65,On-Time,5,5,Vendor,Vendor Delay,High
195277,2203,2025-02-08,2025-02-11,Cancelled,9752.22,On-Time,5,5,Vendor,Vendor Delay,High
195279,4881,2024-08-11,2024-08-14,Completed,4782.29,On-Time,5,5,Vendor,Vendor Delay,High
195281,18566,2024-08-20,2024-08-25,Completed,707.34,On-Time,5,5,Vendor,Vendor Delay,High
195282,9397,2025-06-17,2025-06-21,Cancelled,4171.6,Lost,5,5,Vendor,Vendor Delay,High
195291,3737,2025-03-27,2025-03-29,Completed,9814.62,On-Time,5,5,Vendor,Vendor Delay,High
195293,15505,2025-05-12,2025-05-13,Completed,2394.73,On-Time,5,5,Vendor,Vendor Delay,High
195294,5694,2025-02-22,2025-02-25,Delayed,708.85,Delayed,5,5,Vendor,Vendor Delay,High
195295,5711,2024-11-29,2024-11-30,Completed,930.03,On-Time,5,5,Vendor,Vendor Delay,High
195299,13256,2025-06-29,2025-06-30,Completed,5120.48,On-Time,5,5,Vendor,Vendor Delay,High
195301,3055,2025-03-25,2025-03-30,Completed,1917.04,On-Time,5,5,Vendor,Vendor Delay,High
195306,6287,2025-01-02,2025-01-07,Completed,7192.8,On-Time,5,5,Vendor,Vendor Delay,High
195307,10854,2025-03-11,2025-03-15,Completed,5126.0,On-Time,5,5,Vendor,Vendor Delay,High
195309,15273,2025-04-02,2025-04-04,Completed,2840.65,On-Time,5,5,Vendor,Vendor Delay,High
195317,985,2025-01-14,2025-01-18,Completed,4154.04,On-Time,5,5,Vendor,Vendor Delay,High
195322,8376,2024-09-06,2024-09-10,Completed,5200.1,On-Time,5,5,Vendor,Vendor Delay,High
195323,2212,2024-11-11,2024-11-15,Delayed,2373.6,Delayed,5,5,Vendor,Vendor Delay,High
195350,11173,2025-02-26,2025-03-02,Delayed,4547.9,Delayed,5,5,Vendor,Vendor Delay,High
195355,18487,2024-10-01,2024-10-05,Delayed,8933.19,Delayed,5,5,Vendor,Vendor Delay,High
195358,15287,2025-03-26,2025-03-31,Completed,7853.34,On-Time,5,5,Vendor,Vendor Delay,High
195374,12146,2025-04-13,2025-04-17,Completed,5189.11,On-Time,5,5,Vendor,Vendor Delay,High
195379,19551,2024-08-12,2024-08-13,Completed,7092.63,On-Time,5,5,Vendor,Vendor Delay,High
195381,4668,2025-03-26,2025-03-29,Completed,6893.7,On-Time,5,5,Vendor,Vendor Delay,High
195384,16024,2024-08-12,2024-08-16,Completed,10293.9,On-Time,5,5,Vendor,Vendor Delay,High
195385,2297,2024-12-31,2025-01-02,Completed,3544.84,On-Time,5,5,Vendor,Vendor Delay,High
195387,7313,2025-04-19,2025-04-24,Completed,6743.28,On-Time,5,5,Vendor,Vendor Delay,High
195392,13846,2025-05-15,2025-05-17,Completed,8733.74,On-Time,5,5,Vendor,Vendor Delay,High
195395,5367,2025-03-24,2025-03-28,Completed,3546.7,On-Time,5,5,Vendor,Vendor Delay,High
195398,10234,2025-01-18,2025-01-21,Delayed,1694.48,Delayed,5,5,Vendor,Vendor Delay,High
195399,19488,2024-08-09,2024-08-10,Completed,3457.88,On-Time,5,5,Vendor,Vendor Delay,High
195412,5389,2024-09-21,2024-09-25,Completed,7387.82,On-Time,5,5,Vendor,Vendor Delay,High
195414,8682,2025-03-26,2025-03-31,Completed,4385.8,On-Time,5,5,Vendor,Vendor Delay,High
195422,1907,2024-08-16,2024-08-18,Completed,5795.11,On-Time,5,5,Vendor,Vendor Delay,High
195425,9018,2024-10-19,2024-10-22,Completed,4483.56,On-Time,5,5,Vendor,Vendor Delay,High
195426,8193,2024-12-31,2025-01-05,Completed,3654.56,On-Time,5,5,Vendor,Vendor Delay,High
195428,3920,2024-09-21,2024-09-24,Completed,4947.1,On-Time,5,5,Vendor,Vendor Delay,High
195429,8627,2025-06-24,2025-06-27,Completed,3009.46,On-Time,5,5,Vendor,Vendor Delay,High
195432,11978,2024-10-21,2024-10-25,Completed,3925.34,On-Time,5,5,Vendor,Vendor Delay,High
195433,9212,2024-07-07,2024-07-11,Completed,8465.21,On-Time,5,5,Vendor,Vendor Delay,High
195436,13661,2024-11-28,2024-12-02,Completed,7210.5,On-Time,5,5,Vendor,Vendor Delay,High
195440,14924,2025-05-10,2025-05-11,Completed,4324.99,On-Time,5,5,Vendor,Vendor Delay,High
195441,10612,2025-03-06,2025-03-09,Completed,1036.48,On-Time,5,5,Vendor,Vendor Delay,High
195448,11643,2024-09-28,2024-09-29,Completed,3777.51,On-Time,5,5,Vendor,Vendor Delay,High
195450,15772,2024-08-31,2024-09-04,Completed,2502.22,On-Time,5,5,Vendor,Vendor Delay,High
195457,457,2024-08-31,2024-09-05,Completed,5482.15,On-Time,5,5,Vendor,Vendor Delay,High
195464,12949,2024-12-25,2024-12-29,Completed,5720.22,On-Time,5,5,Vendor,Vendor Delay,High
195476,5193,2024-07-01,2024-07-05,Delayed,8581.16,Delayed,5,5,Vendor,Vendor Delay,High
195477,12968,2025-03-17,2025-03-21,Cancelled,3145.6,Lost,5,5,Vendor,Vendor Delay,High
195482,15314,2024-11-23,2024-11-27,Completed,1293.91,On-Time,5,5,Vendor,Vendor Delay,High
195489,7584,2025-02-04,2025-02-07,Completed,673.65,On-Time,5,5,Vendor,Vendor Delay,High
195506,3902,2024-09-13,2024-09-17,Completed,6151.64,On-Time,5,5,Vendor,Vendor Delay,High
195515,17770,2024-09-10,2024-09-12,Completed,999.55,On-Time,5,5,Vendor,Vendor Delay,High
195516,3165,2025-05-08,2025-05-11,Completed,4389.07,On-Time,5,5,Vendor,Vendor Delay,High
195519,2309,2024-07-25,2024-07-30,Completed,7797.81,On-Time,5,5,Vendor,Vendor Delay,High
195528,7882,2024-11-10,2024-11-11,Completed,5920.94,On-Time,5,5,Vendor,Vendor Delay,High
195536,8135,2024-11-18,2024-11-20,Completed,10373.89,On-Time,5,5,Vendor,Vendor Delay,High
195537,4525,2024-11-12,2024-11-15,Completed,6586.76,On-Time,5,5,Vendor,Vendor Delay,High
195539,5190,2024-08-06,2024-08-09,Completed,2395.19,On-Time,5,5,Vendor,Vendor Delay,High
195542,5744,2025-06-22,2025-06-23,Completed,11167.94,On-Time,5,5,Vendor,Vendor Delay,High
195544,551,2025-01-01,2025-01-05,Completed,6817.43,On-Time,5,5,Vendor,Vendor Delay,High
195559,8220,2025-06-04,2025-06-08,Completed,7020.08,On-Time,5,5,Vendor,Vendor Delay,High
195563,380,2024-07-08,2024-07-13,Cancelled,7034.4,Lost,5,5,Vendor,Vendor Delay,High
195565,18131,2025-03-27,2025-03-30,Completed,1518.72,On-Time,5,5,Vendor,Vendor Delay,High
195570,16468,2025-04-08,2025-04-13,Completed,8006.31,On-Time,5,5,Vendor,Vendor Delay,High
195573,7029,2024-11-18,2024-11-20,Delayed,1711.52,Delayed,5,5,Vendor,Vendor Delay,High
195574,17148,2025-03-26,2025-03-30,Cancelled,3924.59,On-Time,5,5,Vendor,Vendor Delay,High
195576,4547,2025-05-30,2025-06-02,Completed,6705.03,On-Time,5,5,Vendor,Vendor Delay,High
195586,19556,2025-04-18,2025-04-22,Completed,2436.9,On-Time,5,5,Vendor,Vendor Delay,High
195589,3469,2025-05-16,2025-05-21,Delayed,1617.39,Delayed,5,5,Vendor,Vendor Delay,High
195591,17015,2025-06-24,2025-06-25,Completed,6102.14,On-Time,5,5,Vendor,Vendor Delay,High
195601,10462,2024-10-06,2024-10-08,Delayed,7469.52,Delayed,5,5,Vendor,Vendor Delay,High
195602,1845,2024-12-11,2024-12-14,Completed,8183.03,On-Time,5,5,Vendor,Vendor Delay,High
195608,7210,2025-04-10,2025-04-15,Completed,4393.8,On-Time,5,5,Vendor,Vendor Delay,High
195609,15011,2024-08-21,2024-08-26,Completed,8428.01,On-Time,5,5,Vendor,Vendor Delay,High
195616,572,2025-06-15,2025-06-19,Completed,349.83,On-Time,5,5,Vendor,Vendor Delay,High
195617,1016,2025-02-15,2025-02-16,Delayed,4264.42,Delayed,5,5,Vendor,Vendor Delay,High
195620,19617,2025-03-23,2025-03-25,Completed,4640.13,On-Time,5,5,Vendor,Vendor Delay,High
195626,9897,2025-05-27,2025-06-01,Completed,5237.8,On-Time,5,5,Vendor,Vendor Delay,High
195635,19685,2024-11-21,2024-11-23,Completed,398.14,On-Time,5,5,Vendor,Vendor Delay,High
195636,5922,2024-09-07,2024-09-11,Cancelled,3478.86,On-Time,5,5,Vendor,Vendor Delay,High
195639,7824,2025-04-28,2025-05-02,Completed,8364.07,On-Time,5,5,Vendor,Vendor Delay,High
195648,15603,2025-03-02,2025-03-05,Cancelled,13247.8,On-Time,5,5,Vendor,Vendor Delay,High
195650,17027,2024-11-01,2024-11-04,Delayed,7708.76,Delayed,5,5,Vendor,Vendor Delay,High
195668,4042,2025-06-11,2025-06-12,Completed,2441.56,On-Time,5,5,Vendor,Vendor Delay,High
195669,8558,2025-02-10,2025-02-12,Completed,1490.6,On-Time,5,5,Vendor,Vendor Delay,High
195672,9146,2024-11-04,2024-11-06,Completed,2418.72,On-Time,5,5,Vendor,Vendor Delay,High
195678,14697,2024-08-28,2024-08-31,Completed,5179.57,On-Time,5,5,Vendor,Vendor Delay,High
195681,7507,2025-02-21,2025-02-24,Delayed,2315.9,Delayed,5,5,Vendor,Vendor Delay,High
195687,2900,2024-09-07,2024-09-10,Completed,4516.7,On-Time,5,5,Vendor,Vendor Delay,High
195688,6438,2025-03-19,2025-03-20,Cancelled,11773.19,On-Time,5,5,Vendor,Vendor Delay,High
195691,2091,2025-03-20,2025-03-25,Completed,161.75,On-Time,5,5,Vendor,Vendor Delay,High
195699,9621,2024-10-01,2024-10-06,Completed,1893.08,On-Time,5,5,Vendor,Vendor Delay,High
195704,4002,2025-01-26,2025-01-27,Completed,6013.41,On-Time,5,5,Vendor,Vendor Delay,High
195706,6701,2025-06-21,2025-06-23,Cancelled,6557.72,Lost,5,5,Vendor,Vendor Delay,High
195707,6558,2025-04-12,2025-04-16,Delayed,6457.5,Delayed,5,5,Vendor,Vendor Delay,High
195710,3149,2025-02-23,2025-02-24,Completed,4933.42,On-Time,5,5,Vendor,Vendor Delay,High
195717,8319,2025-04-05,2025-04-10,Completed,5801.94,On-Time,5,5,Vendor,Vendor Delay,High
195718,16958,2025-05-07,2025-05-08,Completed,3880.04,On-Time,5,5,Vendor,Vendor Delay,High
195722,6764,2024-08-14,2024-08-17,Completed,1418.82,On-Time,5,5,Vendor,Vendor Delay,High
195723,16488,2025-03-14,2025-03-17,Completed,8418.6,On-Time,5,5,Vendor,Vendor Delay,High
195734,17381,2025-03-12,2025-03-13,Completed,2628.75,On-Time,5,5,Vendor,Vendor Delay,High
195741,426,2025-04-07,2025-04-11,Completed,10537.55,On-Time,5,5,Vendor,Vendor Delay,High
195743,10500,2025-06-25,2025-06-28,Cancelled,416.68,Lost,5,5,Vendor,Vendor Delay,High
195755,19846,2024-12-12,2024-12-15,Completed,5972.63,On-Time,5,5,Vendor,Vendor Delay,High
195762,13113,2025-05-31,2025-06-02,Delayed,8668.92,Delayed,5,5,Vendor,Vendor Delay,High
195764,5701,2025-02-14,2025-02-17,Completed,4257.75,On-Time,5,5,Vendor,Vendor Delay,High
195772,2099,2025-01-21,2025-01-23,Delayed,1026.18,Delayed,5,5,Vendor,Vendor Delay,High
195784,13955,2024-09-04,2024-09-06,Completed,1452.72,On-Time,5,5,Vendor,Vendor Delay,High
