order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id
197442,4405,2024-10-09,2024-10-11,Delayed,131.36,Delayed,4
197443,12042,2024-09-18,2024-09-21,Cancelled,5580.59,Lost,3
197445,10452,2025-05-11,2025-05-14,Delayed,3500.66,Delayed,2
197446,6053,2024-11-21,2024-11-25,Delayed,10521.87,Delayed,2
197450,292,2025-06-12,2025-06-17,Delayed,6664.22,Delayed,1
197454,13510,2024-10-29,2024-11-03,Delayed,4282.3,Delayed,4
197456,803,2024-11-18,2024-11-23,Cancelled,6461.76,Lost,4
197460,16621,2024-10-14,2024-10-15,Delayed,5877.25,Delayed,1
197464,13162,2024-10-12,2024-10-13,Cancelled,1305.15,Lost,2
197465,1878,2025-01-14,2025-01-15,Delayed,11185.88,Delayed,3
197471,14086,2024-09-18,2024-09-23,Delayed,3453.96,Delayed,5
197472,18228,2024-10-27,2024-10-28,Delayed,5178.92,Delayed,4
197475,17165,2024-07-08,2024-07-12,Delayed,4958.41,Delayed,1
197479,10124,2025-01-19,2025-01-23,Delayed,3766.91,Delayed,5
197480,7999,2025-06-24,2025-06-25,Delayed,8112.52,Delayed,2
197483,13545,2024-10-16,2024-10-19,Delayed,10441.97,Delayed,5
197484,8625,2024-10-26,2024-10-27,Delayed,9336.02,Delayed,1
197488,15480,2024-12-30,2025-01-02,Delayed,1095.32,Delayed,4
197490,12081,2025-05-02,2025-05-07,Cancelled,6781.53,Lost,1
197491,7310,2025-05-24,2025-05-25,Cancelled,1700.72,Lost,1
197492,19801,2024-10-24,2024-10-26,Cancelled,1568.18,Lost,3
197494,8488,2024-08-25,2024-08-28,Cancelled,11533.21,Lost,3
197497,18063,2024-11-16,2024-11-17,Delayed,725.04,Delayed,3
197498,19784,2025-04-15,2025-04-19,Delayed,9402.86,Delayed,1
197507,17183,2025-01-28,2025-02-01,Delayed,6327.8,Delayed,4
197511,12482,2025-04-29,2025-04-30,Delayed,4228.86,Delayed,4
197512,14868,2025-01-16,2025-01-17,Delayed,7200.33,Delayed,2
197518,15529,2024-12-26,2024-12-29,Cancelled,3935.95,Lost,3
197533,16095,2024-07-13,2024-07-16,Delayed,1571.22,Delayed,3
197535,11766,2025-02-07,2025-02-10,Cancelled,5400.23,Delayed,5
197541,1072,2025-01-23,2025-01-24,Delayed,8072.73,Delayed,2
197545,11858,2025-02-11,2025-02-12,Delayed,8114.16,Delayed,4
197546,4813,2024-08-13,2024-08-18,Delayed,3663.82,Delayed,3
197548,6129,2025-03-13,2025-03-18,Delayed,10588.7,Delayed,4
197574,19640,2024-10-26,2024-10-30,Delayed,3615.01,Delayed,4
197577,4005,2025-02-02,2025-02-04,Cancelled,2825.19,Lost,3
197590,9222,2025-05-01,2025-05-05,Cancelled,7621.27,Delayed,3
197593,18553,2025-06-25,2025-06-27,Delayed,4351.78,Delayed,1
197598,8777,2024-11-26,2024-11-30,Delayed,5598.89,Delayed,4
197599,5474,2025-04-30,2025-05-02,Cancelled,1443.18,Lost,5
197604,17127,2024-10-28,2024-11-01,Delayed,2315.38,Delayed,5
197605,897,2024-10-06,2024-10-09,Delayed,17652.48,Delayed,1
197616,11857,2024-10-19,2024-10-22,Delayed,4458.47,Delayed,1
197618,14411,2025-05-13,2025-05-16,Delayed,3205.97,Delayed,5
197624,7747,2024-09-27,2024-10-01,Delayed,313.94,Delayed,2
197634,4833,2024-09-22,2024-09-24,Delayed,5045.28,Delayed,3
197642,11480,2024-07-20,2024-07-25,Delayed,1149.44,Delayed,3
197645,6558,2025-05-19,2025-05-24,Delayed,6687.63,Delayed,4
197646,4951,2025-05-01,2025-05-03,Delayed,7958.62,Delayed,3
197648,12929,2024-12-31,2025-01-03,Delayed,4613.0,Delayed,3
197649,12388,2024-08-11,2024-08-13,Delayed,7302.1,Delayed,1
197654,4157,2024-08-16,2024-08-21,Delayed,11251.81,Delayed,4
197657,18727,2024-09-28,2024-10-03,Delayed,8415.42,Delayed,4
197661,11018,2025-04-30,2025-05-01,Delayed,605.89,Delayed,3
197669,18900,2024-08-19,2024-08-24,Delayed,9326.08,Delayed,4
197674,19298,2024-12-02,2024-12-03,Delayed,11488.42,Delayed,4
197679,3062,2025-01-15,2025-01-20,Delayed,3587.76,Delayed,5
197682,15176,2024-11-03,2024-11-04,Delayed,7076.78,Delayed,2
197683,13580,2024-10-12,2024-10-14,Delayed,538.05,Delayed,5
197685,14466,2025-05-04,2025-05-05,Delayed,10208.08,Delayed,5
197693,12127,2024-10-24,2024-10-29,Delayed,4347.31,Delayed,1
197696,4890,2024-10-21,2024-10-26,Delayed,10566.27,Delayed,5
197702,6752,2024-09-13,2024-09-18,Cancelled,2573.34,Lost,4
197703,993,2024-07-29,2024-08-01,Cancelled,4393.95,Lost,3
197707,6414,2025-03-06,2025-03-07,Delayed,4649.43,Delayed,1
197708,1703,2024-11-15,2024-11-19,Delayed,9561.4,Delayed,4
197712,16358,2024-08-22,2024-08-24,Delayed,1979.67,Delayed,4
197715,7899,2025-02-13,2025-02-16,Delayed,5466.58,Delayed,3
197719,3589,2024-11-12,2024-11-15,Delayed,4822.7,Delayed,3
197722,13380,2025-03-27,2025-04-01,Delayed,4237.75,Delayed,3
197723,14726,2025-01-11,2025-01-15,Delayed,6621.48,Delayed,3
197724,13301,2025-01-24,2025-01-28,Cancelled,7195.79,Lost,4
197730,10676,2024-10-04,2024-10-08,Delayed,7700.52,Delayed,4
197731,19574,2025-05-15,2025-05-17,Delayed,6043.44,Delayed,3
197741,8971,2025-02-13,2025-02-14,Cancelled,5634.21,Lost,4
197742,3737,2025-01-27,2025-01-28,Delayed,8112.7,Delayed,4
197747,1619,2024-11-20,2024-11-21,Delayed,3097.64,Delayed,4
197749,13948,2025-04-28,2025-04-29,Delayed,4560.27,Delayed,5
197751,724,2025-03-01,2025-03-04,Delayed,349.13,Delayed,4
197756,15393,2025-03-30,2025-04-01,Delayed,1844.63,Delayed,4
197759,15777,2024-11-02,2024-11-06,Delayed,6112.56,Delayed,2
197769,14058,2025-04-03,2025-04-08,Delayed,13321.16,Delayed,5
197773,7852,2024-12-20,2024-12-21,Cancelled,2691.85,Lost,3
197780,6316,2025-01-13,2025-01-17,Delayed,6489.68,Delayed,1
197781,8111,2024-11-07,2024-11-11,Delayed,5040.84,Delayed,4
197789,9956,2025-01-24,2025-01-25,Delayed,4874.14,Delayed,5
197790,14192,2024-11-21,2024-11-23,Delayed,6405.61,Delayed,4
197791,10121,2024-10-13,2024-10-16,Cancelled,9945.29,Lost,4
197795,1290,2025-01-02,2025-01-07,Cancelled,8402.24,Lost,2
197800,14862,2024-12-03,2024-12-04,Delayed,2517.65,Delayed,3
197802,10918,2025-04-07,2025-04-10,Delayed,4778.5,Delayed,5
197803,1153,2025-03-18,2025-03-20,Delayed,6308.38,Delayed,3
197812,4018,2024-09-19,2024-09-23,Delayed,5943.72,Delayed,1
197814,4570,2025-01-22,2025-01-27,Delayed,10610.25,Delayed,2
197817,11811,2025-01-24,2025-01-26,Cancelled,4014.8,Lost,2
197819,16631,2024-10-07,2024-10-12,Delayed,5663.79,Delayed,5
197823,14192,2025-05-26,2025-05-30,Delayed,2718.93,Delayed,4
197828,7244,2024-11-16,2024-11-21,Delayed,3110.3,Delayed,4
197842,4956,2024-07-11,2024-07-15,Delayed,3322.15,Delayed,2
197843,18942,2025-01-07,2025-01-12,Delayed,1311.2,Delayed,1
197847,11150,2025-06-18,2025-06-19,Delayed,8370.78,Delayed,1
197850,18747,2024-07-15,2024-07-19,Delayed,9409.04,Delayed,2
197854,7983,2025-03-18,2025-03-20,Delayed,1208.69,Delayed,4
197861,577,2025-04-13,2025-04-18,Delayed,1225.05,Delayed,4
197865,19835,2025-04-23,2025-04-25,Delayed,3078.14,Delayed,1
197869,12372,2025-02-28,2025-03-03,Cancelled,6289.45,Lost,4
197883,16349,2025-06-23,2025-06-28,Delayed,7108.47,Delayed,3
197892,13245,2025-02-19,2025-02-20,Delayed,10707.88,Delayed,5
197902,2380,2025-02-15,2025-02-18,Delayed,1210.45,Delayed,3
197904,18147,2025-04-14,2025-04-19,Delayed,4051.52,Delayed,2
197919,9041,2024-09-05,2024-09-06,Delayed,11145.91,Delayed,5
197924,18211,2025-03-15,2025-03-17,Delayed,4603.82,Delayed,1
197930,19186,2024-10-27,2024-10-30,Delayed,2998.65,Delayed,1
197934,1434,2025-05-18,2025-05-21,Cancelled,9858.87,Lost,2
197937,15572,2025-06-06,2025-06-07,Delayed,2216.49,Delayed,3
197942,8682,2025-02-17,2025-02-19,Delayed,4028.77,Delayed,4
197943,12653,2024-12-03,2024-12-04,Delayed,6414.45,Delayed,2
197946,9592,2025-03-10,2025-03-13,Delayed,6692.93,Delayed,2
197949,11182,2024-12-04,2024-12-08,Delayed,7997.09,Delayed,4
197955,7549,2025-01-19,2025-01-23,Delayed,8090.33,Delayed,5
197957,14501,2025-03-24,2025-03-25,Cancelled,10286.39,Lost,1
197959,4472,2025-02-07,2025-02-11,Delayed,4212.93,Delayed,3
197969,3537,2024-07-22,2024-07-27,Cancelled,5025.51,Lost,3
197973,7348,2024-09-11,2024-09-15,Delayed,8189.0,Delayed,3
197974,4867,2025-02-25,2025-03-01,Delayed,2730.45,Delayed,2
197976,9830,2025-02-10,2025-02-11,Delayed,3773.65,Delayed,1
197981,4667,2025-06-07,2025-06-09,Delayed,7911.98,Delayed,1
197984,617,2025-02-06,2025-02-11,Delayed,2459.15,Delayed,4
197985,5290,2024-07-29,2024-07-30,Cancelled,1976.71,Lost,3
197989,10531,2025-05-26,2025-05-28,Delayed,9682.47,Delayed,1
197993,12766,2024-08-14,2024-08-15,Cancelled,803.34,Lost,2
197998,3994,2025-05-11,2025-05-16,Cancelled,827.54,Lost,5
198005,6097,2025-01-23,2025-01-27,Delayed,8348.01,Delayed,5
198007,6738,2025-03-20,2025-03-25,Cancelled,6396.59,Lost,1
198015,16833,2024-11-09,2024-11-12,Cancelled,6032.84,Lost,1
198023,15508,2024-11-26,2024-11-29,Delayed,10517.72,Delayed,5
198028,15646,2024-09-01,2024-09-06,Cancelled,11617.05,Lost,4
198031,7184,2024-11-01,2024-11-03,Delayed,4579.69,Delayed,3
198046,11157,2024-08-09,2024-08-10,Cancelled,8438.92,Lost,4
198050,972,2024-12-30,2025-01-03,Delayed,6212.6,Delayed,4
198056,8793,2025-02-17,2025-02-20,Delayed,1197.31,Delayed,2
198060,9769,2025-05-06,2025-05-11,Delayed,1794.99,Delayed,5
198064,5162,2024-09-10,2024-09-13,Delayed,6332.84,Delayed,1
198066,17565,2024-10-16,2024-10-19,Cancelled,11546.15,Lost,2
198072,6456,2025-03-07,2025-03-09,Delayed,8928.59,Delayed,4
198073,6675,2024-07-27,2024-07-28,Cancelled,2329.92,Lost,3
198075,2599,2025-02-12,2025-02-13,Delayed,7297.65,Delayed,1
198081,18661,2024-12-21,2024-12-26,Delayed,587.2,Delayed,5
198082,12038,2025-03-07,2025-03-12,Cancelled,4537.87,Lost,4
198085,5354,2025-03-26,2025-03-29,Cancelled,4112.33,Lost,4
198088,12705,2024-11-20,2024-11-22,Cancelled,5259.37,Lost,3
198090,12818,2024-11-21,2024-11-23,Delayed,5116.44,Delayed,1
198111,19186,2025-03-30,2025-04-03,Cancelled,10362.54,Delayed,2
198113,7755,2025-06-11,2025-06-14,Delayed,5334.43,Delayed,2
198114,11896,2024-12-28,2024-12-31,Delayed,2204.97,Delayed,5
198118,18533,2024-09-20,2024-09-21,Delayed,7545.68,Delayed,2
198125,2101,2024-12-03,2024-12-05,Cancelled,3254.4,Lost,2
198126,17924,2024-08-13,2024-08-14,Delayed,5897.84,Delayed,1
198130,4767,2024-12-03,2024-12-05,Delayed,5214.78,Delayed,5
198135,14371,2025-03-09,2025-03-14,Delayed,1232.44,Delayed,5
198141,9606,2024-09-09,2024-09-10,Delayed,5363.21,Delayed,1
198153,18767,2025-06-25,2025-06-29,Cancelled,8159.25,Lost,4
198156,11538,2025-03-11,2025-03-16,Cancelled,8555.28,Lost,4
198158,10183,2025-03-23,2025-03-26,Delayed,2377.77,Delayed,3
198160,15949,2024-09-27,2024-09-28,Delayed,1555.58,Delayed,5
198161,17042,2025-04-23,2025-04-25,Cancelled,2664.93,Lost,4
198163,5485,2025-01-06,2025-01-11,Cancelled,6565.32,Lost,2
198166,3300,2025-06-09,2025-06-10,Delayed,6427.63,Delayed,5
198170,10064,2025-01-21,2025-01-23,Delayed,4832.81,Delayed,1
198171,5250,2024-09-19,2024-09-20,Delayed,1717.6,Delayed,1
198175,1737,2024-12-06,2024-12-11,Cancelled,4407.8,Lost,4
198183,1290,2025-01-07,2025-01-08,Cancelled,5260.36,Lost,3
198189,4015,2025-02-24,2025-02-26,Delayed,2523.24,Delayed,1
198191,6395,2025-04-25,2025-04-27,Delayed,6461.65,Delayed,4
198192,18892,2024-09-02,2024-09-03,Delayed,6467.01,Delayed,3
198193,5879,2025-04-24,2025-04-25,Delayed,10764.42,Delayed,5
198199,7211,2024-10-04,2024-10-06,Cancelled,1578.44,Lost,1
198202,11360,2024-09-19,2024-09-24,Delayed,3175.56,Delayed,5
198209,2549,2025-04-19,2025-04-24,Delayed,5394.67,Delayed,2
198211,17350,2025-03-01,2025-03-05,Cancelled,684.14,Lost,3
198216,12314,2025-01-06,2025-01-08,Cancelled,10886.4,Lost,5
198219,17995,2024-07-13,2024-07-14,Delayed,3667.4,Delayed,1
198220,111,2025-03-04,2025-03-05,Delayed,6861.62,Delayed,3
198221,12,2024-07-31,2024-08-01,Delayed,2342.82,Delayed,5
198223,10953,2025-01-17,2025-01-22,Delayed,5431.46,Delayed,5
198226,7107,2024-09-26,2024-09-27,Delayed,856.67,Delayed,5
198233,10595,2025-05-20,2025-05-21,Cancelled,4869.22,Lost,5
198235,10739,2025-06-20,2025-06-24,Delayed,7074.57,Delayed,1
198241,3551,2025-05-05,2025-05-09,Cancelled,4638.83,Lost,1
198244,14543,2024-10-28,2024-10-29,Delayed,7098.48,Delayed,5
198246,14893,2024-11-16,2024-11-18,Cancelled,8109.95,Lost,2
198252,12472,2024-12-20,2024-12-21,Delayed,2958.15,Delayed,4
198254,17325,2025-03-23,2025-03-24,Delayed,8739.8,Delayed,5
198262,1688,2025-01-26,2025-01-31,Delayed,3559.12,Delayed,4
198263,1790,2024-11-14,2024-11-15,Delayed,2460.95,Delayed,4
198264,6162,2024-10-15,2024-10-20,Cancelled,754.04,Lost,1
198267,13336,2024-08-28,2024-08-31,Cancelled,4452.78,Lost,2
198270,17292,2024-10-16,2024-10-18,Delayed,5134.36,Delayed,2
198273,4658,2024-12-18,2024-12-22,Delayed,626.34,Delayed,2
198279,13384,2024-12-21,2024-12-23,Delayed,7114.44,Delayed,4
198285,2607,2024-07-12,2024-07-16,Delayed,12942.71,Delayed,5
198290,18722,2025-03-09,2025-03-12,Delayed,3926.09,Delayed,3
198299,4669,2024-07-17,2024-07-22,Delayed,4213.56,Delayed,1
198303,7426,2024-07-24,2024-07-26,Cancelled,1536.71,Lost,4
198306,3498,2025-05-15,2025-05-18,Delayed,1112.18,Delayed,3
198307,5765,2025-04-25,2025-04-26,Delayed,657.04,Delayed,4
198310,7587,2025-04-30,2025-05-01,Cancelled,8143.17,Lost,1
198312,16592,2024-07-09,2024-07-12,Delayed,3941.65,Delayed,1
198314,17324,2024-08-31,2024-09-04,Delayed,972.74,Delayed,5
198315,6888,2025-03-27,2025-04-01,Delayed,262.72,Delayed,2
198319,11967,2025-03-15,2025-03-20,Delayed,8247.63,Delayed,5
198321,17693,2024-11-18,2024-11-21,Delayed,1929.3,Delayed,1
198325,15566,2024-12-01,2024-12-03,Delayed,781.28,Delayed,4
198328,7749,2025-04-23,2025-04-25,Cancelled,9985.94,Lost,1
198332,847,2024-11-12,2024-11-15,Delayed,2657.9,Delayed,1
198340,6466,2024-09-17,2024-09-21,Delayed,2993.54,Delayed,2
198348,300,2025-01-10,2025-01-11,Delayed,8096.73,Delayed,5
198350,19610,2024-12-10,2024-12-13,Delayed,7711.93,Delayed,1
198367,2359,2024-12-02,2024-12-04,Delayed,1936.86,Delayed,2
198372,9546,2025-04-08,2025-04-12,Cancelled,4348.75,Lost,1
198373,1592,2024-08-28,2024-08-29,Delayed,5918.06,Delayed,2
198379,10915,2025-05-12,2025-05-14,Delayed,5149.52,Delayed,3
198384,3704,2025-04-10,2025-04-12,Cancelled,10634.02,Lost,2
198389,17899,2025-02-22,2025-02-25,Delayed,2664.37,Delayed,2
198390,12537,2024-07-27,2024-07-30,Delayed,1549.44,Delayed,2
198394,2629,2025-01-19,2025-01-22,Delayed,5945.72,Delayed,1
198398,13524,2024-07-29,2024-07-30,Delayed,2479.79,Delayed,2
198399,15492,2025-04-28,2025-05-01,Delayed,3922.94,Delayed,4
198400,17181,2025-03-03,2025-03-06,Cancelled,6277.44,Lost,3
198404,18083,2024-09-28,2024-09-30,Delayed,618.95,Delayed,4
198410,15066,2025-01-25,2025-01-30,Delayed,1184.7,Delayed,1
198420,18558,2025-05-29,2025-06-01,Cancelled,2450.16,Lost,3
198427,4594,2025-06-10,2025-06-13,Delayed,3200.7,Delayed,5
198429,2763,2025-05-28,2025-06-01,Delayed,856.46,Delayed,5
198432,2478,2024-12-12,2024-12-15,Delayed,2218.2,Delayed,3
198441,4120,2024-12-01,2024-12-05,Cancelled,3190.7,Lost,4
198446,14148,2025-02-05,2025-02-08,Cancelled,6219.75,Lost,4
198447,19942,2025-04-15,2025-04-16,Delayed,2249.6,Delayed,4
198448,5057,2025-05-06,2025-05-07,Delayed,912.71,Delayed,2
198453,15041,2024-11-15,2024-11-16,Delayed,4349.9,Delayed,3
198454,16179,2025-03-24,2025-03-26,Delayed,735.87,Delayed,2
198469,13248,2024-07-26,2024-07-27,Cancelled,5304.94,Lost,1
198478,10557,2025-01-21,2025-01-22,Cancelled,7261.08,Lost,2
198480,18687,2025-03-09,2025-03-12,Delayed,1139.46,Delayed,2
198488,17976,2025-03-24,2025-03-26,Delayed,5101.35,Delayed,1
198492,18112,2025-06-28,2025-06-29,Delayed,8472.15,Delayed,1
198498,18213,2024-10-31,2024-11-05,Cancelled,4968.24,Lost,2
198502,8790,2024-10-02,2024-10-04,Delayed,2779.28,Delayed,5
198503,2947,2024-07-02,2024-07-03,Delayed,198.88,Delayed,4
198509,196,2024-07-15,2024-07-19,Delayed,7752.4,Delayed,1
198510,15667,2025-02-24,2025-02-27,Delayed,8562.72,Delayed,3
198516,2935,2025-05-26,2025-05-29,Cancelled,4069.62,Lost,5
198534,13297,2025-03-07,2025-03-09,Delayed,5943.7,Delayed,3
198550,6556,2025-04-08,2025-04-10,Delayed,5826.01,Delayed,2
198551,5601,2025-05-24,2025-05-28,Cancelled,7175.79,Lost,5
198558,5441,2025-01-25,2025-01-30,Cancelled,3882.82,Lost,2
198565,14434,2025-02-14,2025-02-18,Delayed,7218.97,Delayed,5
198572,19926,2024-10-14,2024-10-19,Delayed,4944.84,Delayed,5
198573,6682,2024-10-27,2024-10-28,Delayed,938.82,Delayed,1
198574,17037,2024-09-26,2024-10-01,Delayed,3954.46,Delayed,2
198578,16168,2024-08-22,2024-08-24,Cancelled,2291.82,Lost,2
198583,10492,2024-07-10,2024-07-14,Delayed,5524.04,Delayed,2
198588,2431,2024-08-18,2024-08-21,Delayed,6222.24,Delayed,1
198591,13077,2024-12-19,2024-12-24,Delayed,1295.5,Delayed,1
198593,13999,2024-08-18,2024-08-19,Delayed,6442.01,Delayed,1
198595,18531,2025-06-28,2025-07-01,Delayed,10413.23,Delayed,4
198600,398,2025-03-28,2025-03-30,Delayed,2251.62,Delayed,2
198614,18680,2024-07-29,2024-08-02,Cancelled,1246.8,Lost,4
198616,4214,2025-01-06,2025-01-07,Cancelled,1326.69,Lost,2
198617,6375,2025-05-07,2025-05-08,Delayed,9831.35,Delayed,1
198644,275,2024-07-18,2024-07-22,Delayed,9232.7,Delayed,2
198652,14976,2025-04-24,2025-04-29,Delayed,2996.33,Delayed,2
198654,1522,2024-10-20,2024-10-22,Delayed,6774.3,Delayed,3
198659,13469,2025-06-18,2025-06-19,Delayed,7958.85,Delayed,5
198665,12299,2024-08-29,2024-08-31,Delayed,4134.35,Delayed,2
198667,10385,2025-06-10,2025-06-11,Delayed,7787.61,Delayed,5
198670,5109,2024-09-06,2024-09-08,Delayed,7937.94,Delayed,4
198671,9553,2025-04-26,2025-04-27,Delayed,7010.47,Delayed,1
198674,10112,2025-02-28,2025-03-03,Delayed,881.66,Delayed,3
198675,9240,2024-09-14,2024-09-17,Cancelled,623.82,Lost,2
198683,3992,2025-03-06,2025-03-07,Delayed,9649.11,Delayed,2
198684,9862,2025-02-19,2025-02-21,Cancelled,3816.95,Lost,5
198696,3259,2025-02-22,2025-02-27,Cancelled,3101.51,Lost,4
198700,3190,2025-04-10,2025-04-11,Delayed,7717.46,Delayed,1
198704,18177,2025-02-16,2025-02-20,Cancelled,3802.16,Lost,2
198706,15131,2025-02-25,2025-02-26,Delayed,6561.85,Delayed,1
198707,18956,2024-09-12,2024-09-15,Cancelled,1548.42,Lost,5
198710,4992,2025-04-05,2025-04-09,Delayed,9510.85,Delayed,3
198713,15010,2025-05-09,2025-05-12,Delayed,1450.47,Delayed,1
198717,17249,2025-04-25,2025-04-29,Delayed,1225.64,Delayed,1
198718,18847,2025-02-14,2025-02-17,Cancelled,1298.07,Delayed,4
198719,3914,2024-11-19,2024-11-23,Cancelled,5034.33,Lost,4
198721,13876,2024-12-20,2024-12-22,Delayed,5362.57,Delayed,1
198723,11081,2024-11-09,2024-11-13,Cancelled,2793.05,Lost,4
198725,16428,2025-03-10,2025-03-12,Delayed,16061.24,Delayed,1
198728,9651,2025-01-06,2025-01-07,Delayed,6585.47,Delayed,1
198730,9800,2024-07-17,2024-07-18,Delayed,4076.18,Delayed,4
198731,5271,2024-11-06,2024-11-11,Cancelled,7408.78,Lost,3
198734,7303,2024-09-14,2024-09-17,Delayed,10305.71,Delayed,4
198735,8162,2024-11-27,2024-11-30,Cancelled,4739.09,Delayed,5
198741,13682,2025-01-30,2025-02-01,Delayed,3521.6,Delayed,2
198753,4595,2024-07-06,2024-07-09,Delayed,5578.91,Delayed,2
198755,9356,2025-04-29,2025-05-02,Cancelled,7973.04,Lost,5
198759,1183,2024-07-31,2024-08-05,Delayed,3398.64,Delayed,2
198762,388,2025-03-19,2025-03-22,Delayed,3076.08,Delayed,1
198763,1678,2024-11-24,2024-11-25,Delayed,1383.95,Delayed,2
198769,3215,2024-12-16,2024-12-18,Cancelled,6166.56,Lost,2
198771,68,2025-06-09,2025-06-13,Cancelled,1659.86,Lost,4
198775,1147,2024-12-04,2024-12-06,Delayed,4826.61,Delayed,4
198780,13955,2024-10-09,2024-10-11,Delayed,3496.96,Delayed,5
198801,15328,2025-02-14,2025-02-16,Delayed,332.52,Delayed,3
198808,9133,2025-01-29,2025-02-03,Delayed,1241.31,Delayed,4
198818,18064,2025-04-05,2025-04-08,Delayed,1043.32,Delayed,1
198825,10903,2025-06-06,2025-06-08,Cancelled,5164.82,Lost,4
198827,4631,2025-01-22,2025-01-26,Delayed,1864.89,Delayed,2
198834,17247,2025-03-30,2025-04-03,Delayed,10997.9,Delayed,1
198840,8579,2024-11-23,2024-11-28,Delayed,6446.73,Delayed,5
198843,9495,2024-10-04,2024-10-08,Delayed,7537.18,Delayed,4
198845,15441,2025-06-15,2025-06-20,Delayed,7212.27,Delayed,2
198859,16948,2025-04-29,2025-05-02,Delayed,2019.4,Delayed,1
198873,14079,2025-02-02,2025-02-07,Delayed,2972.3,Delayed,5
198874,4958,2025-06-28,2025-07-02,Delayed,2119.66,Delayed,1
198881,11425,2024-09-09,2024-09-14,Cancelled,3344.51,Lost,4
198885,18479,2024-11-10,2024-11-11,Delayed,2172.07,Delayed,5
198894,2285,2025-06-14,2025-06-17,Delayed,3000.42,Delayed,1
198902,1057,2024-10-13,2024-10-18,Cancelled,5926.58,Lost,5
198905,18093,2024-08-10,2024-08-11,Cancelled,12288.05,Lost,4
198910,11825,2024-11-18,2024-11-22,Delayed,9505.99,Delayed,3
198913,15067,2025-06-13,2025-06-15,Delayed,6349.72,Delayed,4
198916,6513,2025-01-31,2025-02-05,Cancelled,2968.32,Lost,1
198923,10007,2024-11-05,2024-11-10,Cancelled,4964.46,Lost,4
198941,9733,2025-03-25,2025-03-27,Delayed,4918.35,Delayed,3
198946,10951,2025-02-24,2025-02-27,Delayed,829.93,Delayed,5
198947,12903,2025-04-30,2025-05-04,Delayed,7635.56,Delayed,2
198948,11142,2024-11-10,2024-11-14,Delayed,7683.51,Delayed,4
198957,960,2024-09-17,2024-09-18,Delayed,4472.36,Delayed,4
198960,9963,2024-09-13,2024-09-16,Delayed,4159.63,Delayed,1
198963,18732,2025-01-26,2025-01-29,Delayed,9169.39,Delayed,1
198965,16706,2025-03-10,2025-03-14,Delayed,7025.98,Delayed,3
198966,14738,2024-07-06,2024-07-11,Delayed,4499.42,Delayed,3
198982,9912,2024-12-18,2024-12-20,Delayed,632.58,Delayed,1
198999,657,2024-11-07,2024-11-08,Cancelled,6450.64,Lost,4
199010,5449,2024-07-23,2024-07-28,Delayed,7824.34,Delayed,1
199019,13428,2024-12-10,2024-12-13,Cancelled,8929.14,Delayed,5
199023,11600,2024-11-21,2024-11-23,Delayed,4306.1,Delayed,1
199031,6749,2024-08-03,2024-08-07,Delayed,2952.75,Delayed,3
199032,4312,2024-12-30,2025-01-03,Cancelled,3294.28,Lost,2
199034,10510,2024-11-20,2024-11-22,Delayed,9150.71,Delayed,4
199038,14884,2024-08-30,2024-09-01,Cancelled,7074.62,Lost,3
199042,1141,2024-07-08,2024-07-13,Delayed,11144.11,Delayed,2
199044,7301,2024-12-11,2024-12-16,Cancelled,9373.97,Lost,1
199045,17812,2024-11-11,2024-11-15,Delayed,3246.64,Delayed,1
199049,17190,2024-07-22,2024-07-23,Cancelled,7919.85,Lost,1
199053,10028,2025-04-14,2025-04-15,Delayed,1525.32,Delayed,2
199062,15550,2025-06-16,2025-06-17,Delayed,5793.49,Delayed,2
199066,13993,2025-03-31,2025-04-01,Cancelled,1801.08,Lost,5
199067,1864,2025-02-05,2025-02-07,Delayed,1492.14,Delayed,2
199071,8540,2025-06-30,2025-07-05,Delayed,11028.41,Delayed,3
199073,3588,2024-11-24,2024-11-27,Delayed,2068.86,Delayed,2
199075,1478,2025-02-26,2025-03-02,Delayed,616.66,Delayed,3
199078,11605,2024-09-14,2024-09-15,Delayed,6662.08,Delayed,2
199079,886,2025-02-10,2025-02-15,Delayed,8627.74,Delayed,1
199082,12204,2024-08-16,2024-08-18,Delayed,4312.35,Delayed,2
199083,8163,2025-06-23,2025-06-28,Cancelled,1846.1,Lost,5
199084,18146,2025-03-17,2025-03-22,Cancelled,2778.03,Lost,3
199091,14349,2025-01-01,2025-01-03,Delayed,374.0,Delayed,3
199097,3286,2025-04-21,2025-04-23,Cancelled,8618.08,Lost,4
199113,745,2024-09-02,2024-09-03,Cancelled,2070.0,Lost,1
199114,5049,2024-08-28,2024-08-30,Delayed,2548.25,Delayed,5
199124,11029,2024-10-22,2024-10-23,Delayed,5740.96,Delayed,2
199129,15522,2024-08-02,2024-08-03,Delayed,12362.98,Delayed,4
199143,14574,2025-01-19,2025-01-23,Cancelled,4359.52,Lost,3
199145,15767,2025-03-15,2025-03-19,Delayed,5343.46,Delayed,3
199152,14479,2024-10-27,2024-10-29,Delayed,7910.73,Delayed,1
199163,15505,2025-06-18,2025-06-21,Delayed,7063.96,Delayed,2
199179,16165,2025-06-15,2025-06-16,Cancelled,567.83,Lost,3
199191,5021,2024-11-22,2024-11-25,Delayed,4594.34,Delayed,3
199192,994,2025-03-08,2025-03-12,Cancelled,3610.55,Lost,3
