order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level,revenue_loss
145337,11915,2024-08-05,2024-08-09,Completed,7618.74,On-Time,2,2,Inventory,Stockout,High,7618.74
145340,17256,2024-08-26,2024-08-30,Completed,8554.4,On-Time,2,2,Inventory,Stockout,High,8554.4
145342,1955,2024-11-06,2024-11-10,Completed,1266.52,On-Time,2,2,Inventory,Stockout,High,1266.52
145346,12746,2024-08-20,2024-08-25,Completed,3233.1,On-Time,2,2,Inventory,Stockout,High,3233.1
145347,3677,2025-01-25,2025-01-30,Delayed,4559.67,Delayed,2,2,Inventory,Stockout,High,4559.67
145350,7195,2025-01-14,2025-01-17,Completed,8895.71,On-Time,2,2,Inventory,Stockout,High,8895.71
145356,4360,2025-02-27,2025-02-28,Completed,6168.84,On-Time,2,2,Inventory,Stockout,High,6168.84
145360,5217,2024-08-14,2024-08-16,Completed,1304.11,On-Time,2,2,Inventory,Stockout,High,1304.11
145372,15547,2024-09-14,2024-09-15,Completed,3059.75,On-Time,2,2,Inventory,Stockout,High,3059.75
145374,2759,2025-01-12,2025-01-14,Completed,2438.82,On-Time,2,2,Inventory,Stockout,High,2438.82
145376,1687,2025-06-05,2025-06-06,Completed,439.48,On-Time,2,2,Inventory,Stockout,High,439.48
145383,10254,2025-02-15,2025-02-20,Delayed,11782.41,Delayed,2,2,Inventory,Stockout,High,11782.41
145388,10324,2024-09-15,2024-09-16,Cancelled,2073.17,Lost,2,2,Inventory,Stockout,High,2073.17
145395,10699,2024-07-12,2024-07-15,Delayed,4682.3,Delayed,2,2,Inventory,Stockout,High,4682.3
145396,14003,2024-08-01,2024-08-02,Completed,2654.91,On-Time,2,2,Inventory,Stockout,High,2654.91
145402,11822,2024-12-26,2024-12-28,Completed,4095.78,On-Time,2,2,Inventory,Stockout,High,4095.78
145405,4997,2024-11-17,2024-11-20,Completed,9284.91,On-Time,2,2,Inventory,Stockout,High,9284.91
145407,10804,2024-11-19,2024-11-22,Completed,579.76,On-Time,2,2,Inventory,Stockout,High,579.76
145409,13933,2024-11-13,2024-11-14,Completed,3665.76,On-Time,2,2,Inventory,Stockout,High,3665.76
145413,10851,2025-04-01,2025-04-03,Completed,13074.23,On-Time,2,2,Inventory,Stockout,High,13074.23
145422,14563,2024-09-04,2024-09-05,Completed,13010.05,On-Time,2,2,Inventory,Stockout,High,13010.05
145425,15749,2024-11-02,2024-11-06,Completed,5525.7,On-Time,2,2,Inventory,Stockout,High,5525.7
145427,1702,2024-11-16,2024-11-18,Cancelled,3436.93,Lost,2,2,Inventory,Stockout,High,3436.93
145430,16808,2024-07-29,2024-08-02,Completed,3402.15,On-Time,2,2,Inventory,Stockout,High,3402.15
145432,18901,2025-02-04,2025-02-07,Completed,8474.63,On-Time,2,2,Inventory,Stockout,High,8474.63
145434,1197,2025-05-06,2025-05-08,Cancelled,1872.92,Lost,2,2,Inventory,Stockout,High,1872.92
145435,7301,2024-07-29,2024-08-02,Completed,10082.0,On-Time,2,2,Inventory,Stockout,High,10082.0
145439,5662,2025-01-19,2025-01-24,Completed,795.59,On-Time,2,2,Inventory,Stockout,High,795.59
145456,11975,2025-03-07,2025-03-12,Completed,3213.05,On-Time,2,2,Inventory,Stockout,High,3213.05
145463,15272,2024-10-10,2024-10-14,Completed,1078.08,On-Time,2,2,Inventory,Stockout,High,1078.08
145469,123,2024-09-27,2024-10-02,Completed,780.98,On-Time,2,2,Inventory,Stockout,High,780.98
145476,13150,2024-08-26,2024-08-29,Completed,808.06,On-Time,2,2,Inventory,Stockout,High,808.06
145477,12411,2025-01-17,2025-01-22,Completed,5586.66,On-Time,2,2,Inventory,Stockout,High,5586.66
145480,4940,2024-07-15,2024-07-19,Completed,483.89,On-Time,2,2,Inventory,Stockout,High,483.89
145483,13867,2025-03-20,2025-03-22,Completed,5165.84,On-Time,2,2,Inventory,Stockout,High,5165.84
145484,4296,2024-11-16,2024-11-18,Completed,9231.99,On-Time,2,2,Inventory,Stockout,High,9231.99
145489,7771,2025-06-07,2025-06-09,Completed,6253.05,On-Time,2,2,Inventory,Stockout,High,6253.05
145490,17925,2024-10-18,2024-10-22,Completed,5054.18,On-Time,2,2,Inventory,Stockout,High,5054.18
145507,12848,2025-06-20,2025-06-21,Delayed,671.39,Delayed,2,2,Inventory,Stockout,High,671.39
145509,11851,2025-04-07,2025-04-10,Completed,10216.1,On-Time,2,2,Inventory,Stockout,High,10216.1
145516,7139,2025-05-04,2025-05-07,Completed,9468.75,On-Time,2,2,Inventory,Stockout,High,9468.75
145518,4294,2024-10-15,2024-10-18,Completed,6797.81,On-Time,2,2,Inventory,Stockout,High,6797.81
145524,15237,2025-06-28,2025-06-29,Completed,5634.29,On-Time,2,2,Inventory,Stockout,High,5634.29
145532,6912,2025-03-09,2025-03-11,Completed,386.41,On-Time,2,2,Inventory,Stockout,High,386.41
145546,19428,2025-02-14,2025-02-19,Completed,3999.87,On-Time,2,2,Inventory,Stockout,High,3999.87
145560,712,2025-06-11,2025-06-13,Completed,7518.42,On-Time,2,2,Inventory,Stockout,High,7518.42
145563,9356,2025-01-02,2025-01-07,Completed,6521.82,On-Time,2,2,Inventory,Stockout,High,6521.82
145573,18833,2025-01-05,2025-01-07,Completed,2289.16,On-Time,2,2,Inventory,Stockout,High,2289.16
145582,3394,2024-12-11,2024-12-15,Completed,7915.84,On-Time,2,2,Inventory,Stockout,High,7915.84
145587,2974,2024-11-09,2024-11-12,Completed,3813.17,On-Time,2,2,Inventory,Stockout,High,3813.17
145591,12060,2025-06-02,2025-06-06,Delayed,636.88,Delayed,2,2,Inventory,Stockout,High,636.88
145596,2807,2024-09-22,2024-09-23,Delayed,579.7,Delayed,2,2,Inventory,Stockout,High,579.7
145607,16254,2025-06-29,2025-07-03,Completed,6225.55,On-Time,2,2,Inventory,Stockout,High,6225.55
145608,3760,2024-09-07,2024-09-10,Completed,1721.69,On-Time,2,2,Inventory,Stockout,High,1721.69
145610,11852,2024-11-26,2024-11-30,Completed,772.95,On-Time,2,2,Inventory,Stockout,High,772.95
145616,2286,2025-01-20,2025-01-24,Completed,10088.54,On-Time,2,2,Inventory,Stockout,High,10088.54
145619,10836,2025-04-17,2025-04-22,Completed,9601.01,On-Time,2,2,Inventory,Stockout,High,9601.01
145634,477,2024-10-28,2024-11-02,Delayed,9562.05,Delayed,2,2,Inventory,Stockout,High,9562.05
145635,11633,2024-11-04,2024-11-05,Completed,832.59,On-Time,2,2,Inventory,Stockout,High,832.59
145643,17729,2025-03-12,2025-03-15,Completed,3233.04,On-Time,2,2,Inventory,Stockout,High,3233.04
145647,14455,2025-04-21,2025-04-24,Completed,5976.32,On-Time,2,2,Inventory,Stockout,High,5976.32
145660,14298,2024-10-13,2024-10-16,Completed,8819.75,On-Time,2,2,Inventory,Stockout,High,8819.75
145667,14149,2025-06-14,2025-06-16,Delayed,679.72,Delayed,2,2,Inventory,Stockout,High,679.72
145673,16401,2024-10-12,2024-10-13,Completed,1191.16,On-Time,2,2,Inventory,Stockout,High,1191.16
145678,12795,2025-02-10,2025-02-11,Completed,2268.65,On-Time,2,2,Inventory,Stockout,High,2268.65
145680,18817,2025-05-17,2025-05-18,Completed,10367.53,On-Time,2,2,Inventory,Stockout,High,10367.53
145681,15826,2025-06-09,2025-06-14,Completed,9526.96,On-Time,2,2,Inventory,Stockout,High,9526.96
145688,10315,2024-08-09,2024-08-13,Completed,3063.09,On-Time,2,2,Inventory,Stockout,High,3063.09
145696,8304,2024-08-24,2024-08-27,Completed,2069.65,On-Time,2,2,Inventory,Stockout,High,2069.65
145699,1587,2025-02-18,2025-02-19,Completed,2331.34,On-Time,2,2,Inventory,Stockout,High,2331.34
145701,19430,2025-01-04,2025-01-09,Cancelled,2348.05,Lost,2,2,Inventory,Stockout,High,2348.05
145710,15917,2025-06-06,2025-06-08,Completed,698.64,On-Time,2,2,Inventory,Stockout,High,698.64
145721,17636,2025-06-22,2025-06-25,Completed,5238.74,On-Time,2,2,Inventory,Stockout,High,5238.74
145725,4993,2024-08-29,2024-09-02,Completed,5076.94,On-Time,2,2,Inventory,Stockout,High,5076.94
145732,4445,2025-05-03,2025-05-05,Cancelled,4014.53,Lost,2,2,Inventory,Stockout,High,4014.53
145733,5766,2025-05-31,2025-06-02,Completed,8176.71,On-Time,2,2,Inventory,Stockout,High,8176.71
145738,12545,2025-04-23,2025-04-25,Cancelled,6320.92,Lost,2,2,Inventory,Stockout,High,6320.92
145740,4344,2025-02-04,2025-02-05,Completed,2783.4,On-Time,2,2,Inventory,Stockout,High,2783.4
145741,3888,2025-05-03,2025-05-08,Completed,7156.24,On-Time,2,2,Inventory,Stockout,High,7156.24
145751,993,2025-05-04,2025-05-07,Completed,807.12,On-Time,2,2,Inventory,Stockout,High,807.12
145753,9442,2024-08-19,2024-08-23,Delayed,6932.64,Delayed,2,2,Inventory,Stockout,High,6932.64
145762,8236,2024-12-09,2024-12-14,Delayed,1183.96,Delayed,2,2,Inventory,Stockout,High,1183.96
145776,8256,2024-10-02,2024-10-04,Completed,6810.29,On-Time,2,2,Inventory,Stockout,High,6810.29
145785,5579,2025-03-12,2025-03-14,Completed,4184.25,On-Time,2,2,Inventory,Stockout,High,4184.25
145788,4198,2024-12-07,2024-12-08,Completed,3982.85,On-Time,2,2,Inventory,Stockout,High,3982.85
145797,14697,2024-08-16,2024-08-21,Completed,1258.99,On-Time,2,2,Inventory,Stockout,High,1258.99
145800,18534,2024-12-12,2024-12-17,Completed,7572.66,On-Time,2,2,Inventory,Stockout,High,7572.66
145803,16420,2024-07-27,2024-08-01,Completed,5441.97,On-Time,2,2,Inventory,Stockout,High,5441.97
145807,9846,2024-10-24,2024-10-28,Completed,8175.79,On-Time,2,2,Inventory,Stockout,High,8175.79
145812,14924,2025-04-13,2025-04-14,Completed,890.62,On-Time,2,2,Inventory,Stockout,High,890.62
145818,3303,2025-06-07,2025-06-12,Completed,5244.51,On-Time,2,2,Inventory,Stockout,High,5244.51
145823,10890,2024-11-04,2024-11-06,Completed,9460.49,On-Time,2,2,Inventory,Stockout,High,9460.49
145827,5119,2024-10-29,2024-11-03,Cancelled,8559.87,Lost,2,2,Inventory,Stockout,High,8559.87
145829,14529,2025-06-21,2025-06-23,Completed,3193.8,On-Time,2,2,Inventory,Stockout,High,3193.8
145834,273,2025-01-21,2025-01-25,Completed,6578.75,On-Time,2,2,Inventory,Stockout,High,6578.75
145839,12161,2024-07-09,2024-07-12,Completed,2248.87,On-Time,2,2,Inventory,Stockout,High,2248.87
145844,7201,2024-08-30,2024-09-02,Completed,899.88,On-Time,2,2,Inventory,Stockout,High,899.88
145848,7563,2025-03-17,2025-03-22,Completed,1752.76,On-Time,2,2,Inventory,Stockout,High,1752.76
145850,5689,2024-09-17,2024-09-18,Delayed,7848.39,Delayed,2,2,Inventory,Stockout,High,7848.39
145860,19226,2025-02-02,2025-02-07,Completed,16095.05,On-Time,2,2,Inventory,Stockout,High,16095.05
145863,2304,2025-02-19,2025-02-21,Completed,5638.28,On-Time,2,2,Inventory,Stockout,High,5638.28
145867,17359,2024-09-10,2024-09-15,Completed,2140.32,On-Time,2,2,Inventory,Stockout,High,2140.32
145872,17812,2024-12-24,2024-12-28,Completed,5780.74,On-Time,2,2,Inventory,Stockout,High,5780.74
145875,17685,2024-08-28,2024-08-29,Cancelled,5472.28,Lost,2,2,Inventory,Stockout,High,5472.28
145876,10338,2025-06-18,2025-06-20,Completed,4489.08,On-Time,2,2,Inventory,Stockout,High,4489.08
145878,2398,2025-03-12,2025-03-15,Completed,992.72,On-Time,2,2,Inventory,Stockout,High,992.72
145885,17496,2024-08-08,2024-08-10,Completed,1848.64,On-Time,2,2,Inventory,Stockout,High,1848.64
145886,5477,2025-06-27,2025-07-02,Completed,3680.42,On-Time,2,2,Inventory,Stockout,High,3680.42
145890,16011,2024-08-21,2024-08-26,Delayed,8400.03,Delayed,2,2,Inventory,Stockout,High,8400.03
145900,12229,2024-10-03,2024-10-06,Completed,5483.72,On-Time,2,2,Inventory,Stockout,High,5483.72
145901,6679,2025-05-15,2025-05-18,Delayed,5414.48,Delayed,2,2,Inventory,Stockout,High,5414.48
145905,7147,2025-02-20,2025-02-24,Completed,2630.13,On-Time,2,2,Inventory,Stockout,High,2630.13
145910,8251,2024-08-16,2024-08-21,Completed,883.22,On-Time,2,2,Inventory,Stockout,High,883.22
145914,12814,2024-12-16,2024-12-19,Cancelled,6265.12,Lost,2,2,Inventory,Stockout,High,6265.12
145915,16660,2025-02-26,2025-03-02,Completed,2078.55,On-Time,2,2,Inventory,Stockout,High,2078.55
145918,12581,2024-07-20,2024-07-25,Completed,3985.75,On-Time,2,2,Inventory,Stockout,High,3985.75
145922,8311,2025-01-12,2025-01-15,Cancelled,6359.13,Lost,2,2,Inventory,Stockout,High,6359.13
145924,11888,2024-11-17,2024-11-18,Completed,1793.38,On-Time,2,2,Inventory,Stockout,High,1793.38
145944,10472,2025-02-10,2025-02-12,Completed,644.24,On-Time,2,2,Inventory,Stockout,High,644.24
145950,15174,2025-06-08,2025-06-10,Delayed,6264.23,Delayed,2,2,Inventory,Stockout,High,6264.23
145964,4530,2025-05-21,2025-05-25,Delayed,5229.47,Delayed,2,2,Inventory,Stockout,High,5229.47
145965,16740,2025-03-09,2025-03-14,Delayed,5094.53,Delayed,2,2,Inventory,Stockout,High,5094.53
145967,11350,2025-06-19,2025-06-21,Completed,2521.97,On-Time,2,2,Inventory,Stockout,High,2521.97
145968,8997,2025-05-22,2025-05-24,Completed,667.2,On-Time,2,2,Inventory,Stockout,High,667.2
145978,1260,2025-06-16,2025-06-20,Completed,4815.04,On-Time,2,2,Inventory,Stockout,High,4815.04
145983,15354,2024-12-15,2024-12-17,Completed,8405.89,On-Time,2,2,Inventory,Stockout,High,8405.89
145993,2441,2025-06-10,2025-06-11,Completed,3114.16,On-Time,2,2,Inventory,Stockout,High,3114.16
145994,12686,2024-12-19,2024-12-23,Completed,9754.03,On-Time,2,2,Inventory,Stockout,High,9754.03
145995,7448,2024-09-30,2024-10-05,Cancelled,216.04,Lost,2,2,Inventory,Stockout,High,216.04
146001,10919,2025-02-01,2025-02-03,Completed,6398.32,On-Time,2,2,Inventory,Stockout,High,6398.32
146002,15485,2024-12-10,2024-12-14,Completed,8197.46,On-Time,2,2,Inventory,Stockout,High,8197.46
146004,6957,2024-09-25,2024-09-27,Completed,2471.36,On-Time,2,2,Inventory,Stockout,High,2471.36
146008,7269,2025-06-14,2025-06-15,Completed,4857.3,On-Time,2,2,Inventory,Stockout,High,4857.3
146010,2357,2024-08-03,2024-08-07,Completed,3645.75,On-Time,2,2,Inventory,Stockout,High,3645.75
146011,8181,2025-01-27,2025-01-28,Completed,9407.85,On-Time,2,2,Inventory,Stockout,High,9407.85
146035,2001,2024-08-16,2024-08-18,Completed,3010.25,On-Time,2,2,Inventory,Stockout,High,3010.25
146040,5484,2024-07-20,2024-07-25,Completed,3446.8,On-Time,2,2,Inventory,Stockout,High,3446.8
146046,4999,2024-08-12,2024-08-15,Delayed,4385.93,Delayed,2,2,Inventory,Stockout,High,4385.93
146059,14103,2024-11-29,2024-12-03,Cancelled,7031.5,On-Time,2,2,Inventory,Stockout,High,7031.5
146066,3762,2024-07-14,2024-07-18,Completed,1875.45,On-Time,2,2,Inventory,Stockout,High,1875.45
146078,3613,2024-07-16,2024-07-17,Completed,479.52,On-Time,2,2,Inventory,Stockout,High,479.52
146100,14732,2025-02-12,2025-02-15,Completed,1739.05,On-Time,2,2,Inventory,Stockout,High,1739.05
146103,14661,2025-06-27,2025-07-02,Completed,6771.89,On-Time,2,2,Inventory,Stockout,High,6771.89
146105,19574,2025-01-11,2025-01-15,Completed,6641.42,On-Time,2,2,Inventory,Stockout,High,6641.42
146107,8952,2025-04-05,2025-04-06,Completed,6730.03,On-Time,2,2,Inventory,Stockout,High,6730.03
146115,4056,2025-04-19,2025-04-24,Delayed,1394.7,Delayed,2,2,Inventory,Stockout,High,1394.7
146121,11590,2024-09-12,2024-09-13,Delayed,9354.77,Delayed,2,2,Inventory,Stockout,High,9354.77
146125,16819,2024-12-10,2024-12-14,Completed,3344.47,On-Time,2,2,Inventory,Stockout,High,3344.47
146126,19236,2025-02-03,2025-02-05,Completed,3141.86,On-Time,2,2,Inventory,Stockout,High,3141.86
146127,9004,2025-01-25,2025-01-28,Completed,12732.44,On-Time,2,2,Inventory,Stockout,High,12732.44
146131,18064,2024-11-14,2024-11-19,Delayed,1279.03,Delayed,2,2,Inventory,Stockout,High,1279.03
146132,16706,2024-11-14,2024-11-17,Completed,6747.95,On-Time,2,2,Inventory,Stockout,High,6747.95
146135,12437,2024-09-14,2024-09-18,Completed,5100.7,On-Time,2,2,Inventory,Stockout,High,5100.7
146138,1496,2024-09-24,2024-09-26,Completed,4051.19,On-Time,2,2,Inventory,Stockout,High,4051.19
146148,1128,2024-07-04,2024-07-07,Completed,11494.4,On-Time,2,2,Inventory,Stockout,High,11494.4
146151,15954,2025-03-25,2025-03-28,Completed,7146.22,On-Time,2,2,Inventory,Stockout,High,7146.22
146157,12318,2025-06-20,2025-06-25,Completed,8823.55,On-Time,2,2,Inventory,Stockout,High,8823.55
146163,2513,2024-10-02,2024-10-03,Completed,9231.46,On-Time,2,2,Inventory,Stockout,High,9231.46
146164,7802,2025-03-01,2025-03-05,Completed,2207.52,On-Time,2,2,Inventory,Stockout,High,2207.52
146185,19780,2025-03-31,2025-04-04,Completed,4323.4,On-Time,2,2,Inventory,Stockout,High,4323.4
146187,14066,2024-09-11,2024-09-14,Completed,1752.76,On-Time,2,2,Inventory,Stockout,High,1752.76
146188,16059,2024-09-07,2024-09-12,Completed,6659.82,On-Time,2,2,Inventory,Stockout,High,6659.82
146189,10494,2025-04-12,2025-04-15,Completed,8834.15,On-Time,2,2,Inventory,Stockout,High,8834.15
146192,1851,2024-12-04,2024-12-05,Completed,3855.89,On-Time,2,2,Inventory,Stockout,High,3855.89
146194,342,2024-09-01,2024-09-06,Completed,191.39,On-Time,2,2,Inventory,Stockout,High,191.39
146196,16069,2025-04-25,2025-04-26,Completed,4385.54,On-Time,2,2,Inventory,Stockout,High,4385.54
146198,1216,2025-02-15,2025-02-18,Completed,9089.64,On-Time,2,2,Inventory,Stockout,High,9089.64
146206,335,2024-11-28,2024-12-02,Delayed,6120.69,Delayed,2,2,Inventory,Stockout,High,6120.69
146223,4724,2024-12-11,2024-12-16,Delayed,5180.65,Delayed,2,2,Inventory,Stockout,High,5180.65
146225,11604,2025-03-29,2025-03-30,Completed,1981.56,On-Time,2,2,Inventory,Stockout,High,1981.56
146226,19200,2024-09-15,2024-09-19,Cancelled,3787.12,Lost,2,2,Inventory,Stockout,High,3787.12
146227,18219,2025-04-24,2025-04-27,Completed,9306.98,On-Time,2,2,Inventory,Stockout,High,9306.98
146229,18029,2025-06-21,2025-06-23,Completed,362.88,On-Time,2,2,Inventory,Stockout,High,362.88
146233,2085,2025-03-27,2025-03-30,Delayed,5033.98,Delayed,2,2,Inventory,Stockout,High,5033.98
146243,5056,2024-12-01,2024-12-04,Completed,8840.44,On-Time,2,2,Inventory,Stockout,High,8840.44
146259,13698,2024-12-23,2024-12-24,Completed,2290.5,On-Time,2,2,Inventory,Stockout,High,2290.5
146265,12553,2025-04-09,2025-04-13,Completed,4145.68,On-Time,2,2,Inventory,Stockout,High,4145.68
146268,15194,2024-08-02,2024-08-04,Completed,1310.3,On-Time,2,2,Inventory,Stockout,High,1310.3
146269,3345,2025-01-10,2025-01-14,Cancelled,10906.85,Lost,2,2,Inventory,Stockout,High,10906.85
146280,12998,2024-07-11,2024-07-16,Completed,688.0,On-Time,2,2,Inventory,Stockout,High,688.0
146282,10466,2024-10-30,2024-11-02,Completed,2492.45,On-Time,2,2,Inventory,Stockout,High,2492.45
146283,8347,2024-07-07,2024-07-09,Cancelled,8153.99,On-Time,2,2,Inventory,Stockout,High,8153.99
146284,12318,2024-10-21,2024-10-25,Completed,4189.23,On-Time,2,2,Inventory,Stockout,High,4189.23
146286,1690,2024-09-22,2024-09-26,Delayed,6699.83,Delayed,2,2,Inventory,Stockout,High,6699.83
146287,18114,2025-01-20,2025-01-22,Completed,6053.1,On-Time,2,2,Inventory,Stockout,High,6053.1
146294,11945,2025-01-07,2025-01-09,Delayed,1684.44,Delayed,2,2,Inventory,Stockout,High,1684.44
146303,8315,2024-11-30,2024-12-05,Completed,4085.95,On-Time,2,2,Inventory,Stockout,High,4085.95
146304,5257,2024-10-13,2024-10-17,Completed,6249.45,On-Time,2,2,Inventory,Stockout,High,6249.45
146307,8376,2024-11-13,2024-11-14,Completed,7863.22,On-Time,2,2,Inventory,Stockout,High,7863.22
146312,6288,2024-08-20,2024-08-22,Completed,9311.29,On-Time,2,2,Inventory,Stockout,High,9311.29
146313,11218,2025-01-04,2025-01-07,Cancelled,946.3,Lost,2,2,Inventory,Stockout,High,946.3
146317,12624,2024-11-11,2024-11-16,Cancelled,1086.3,Lost,2,2,Inventory,Stockout,High,1086.3
146331,9740,2025-05-07,2025-05-09,Completed,6187.43,On-Time,2,2,Inventory,Stockout,High,6187.43
146335,18538,2025-01-01,2025-01-04,Completed,711.36,On-Time,2,2,Inventory,Stockout,High,711.36
146350,17203,2025-03-01,2025-03-02,Completed,6529.16,On-Time,2,2,Inventory,Stockout,High,6529.16
146353,7258,2025-03-03,2025-03-04,Delayed,3120.87,Delayed,2,2,Inventory,Stockout,High,3120.87
146362,8441,2024-07-18,2024-07-19,Completed,4353.93,On-Time,2,2,Inventory,Stockout,High,4353.93
146366,8493,2024-07-23,2024-07-26,Completed,5937.52,On-Time,2,2,Inventory,Stockout,High,5937.52
146369,5759,2024-09-13,2024-09-16,Completed,1390.58,On-Time,2,2,Inventory,Stockout,High,1390.58
146371,14422,2024-09-10,2024-09-12,Completed,8115.71,On-Time,2,2,Inventory,Stockout,High,8115.71
146376,16081,2024-12-22,2024-12-27,Completed,7227.89,On-Time,2,2,Inventory,Stockout,High,7227.89
146377,11068,2024-08-11,2024-08-16,Completed,6917.13,On-Time,2,2,Inventory,Stockout,High,6917.13
146380,11702,2025-06-07,2025-06-08,Completed,5783.48,On-Time,2,2,Inventory,Stockout,High,5783.48
146388,13099,2025-04-05,2025-04-10,Completed,7544.86,On-Time,2,2,Inventory,Stockout,High,7544.86
146393,8995,2024-09-11,2024-09-15,Delayed,7336.71,Delayed,2,2,Inventory,Stockout,High,7336.71
146394,1352,2024-11-09,2024-11-12,Completed,3987.86,On-Time,2,2,Inventory,Stockout,High,3987.86
146395,14982,2024-07-09,2024-07-12,Completed,4753.96,On-Time,2,2,Inventory,Stockout,High,4753.96
146396,1362,2024-09-28,2024-09-29,Delayed,5754.58,Delayed,2,2,Inventory,Stockout,High,5754.58
146398,3175,2025-06-18,2025-06-21,Completed,876.25,On-Time,2,2,Inventory,Stockout,High,876.25
146400,16164,2024-10-28,2024-10-31,Completed,7584.83,On-Time,2,2,Inventory,Stockout,High,7584.83
146406,10293,2025-01-17,2025-01-19,Completed,2489.85,On-Time,2,2,Inventory,Stockout,High,2489.85
146410,14311,2024-12-01,2024-12-05,Completed,618.95,On-Time,2,2,Inventory,Stockout,High,618.95
146411,6652,2025-01-11,2025-01-13,Completed,2417.15,On-Time,2,2,Inventory,Stockout,High,2417.15
146412,12374,2024-09-21,2024-09-22,Completed,1508.08,On-Time,2,2,Inventory,Stockout,High,1508.08
146414,12528,2024-08-05,2024-08-07,Completed,4186.95,On-Time,2,2,Inventory,Stockout,High,4186.95
146416,7673,2024-11-23,2024-11-28,Completed,9261.5,On-Time,2,2,Inventory,Stockout,High,9261.5
146417,7249,2024-11-15,2024-11-19,Completed,7473.34,On-Time,2,2,Inventory,Stockout,High,7473.34
146421,5365,2024-08-13,2024-08-17,Completed,3010.15,On-Time,2,2,Inventory,Stockout,High,3010.15
146422,10324,2025-02-05,2025-02-06,Completed,3100.05,On-Time,2,2,Inventory,Stockout,High,3100.05
146423,15787,2025-05-21,2025-05-22,Delayed,3453.58,Delayed,2,2,Inventory,Stockout,High,3453.58
146426,11916,2025-05-19,2025-05-23,Delayed,13323.68,Delayed,2,2,Inventory,Stockout,High,13323.68
146429,9420,2025-01-26,2025-01-28,Cancelled,1387.1,Lost,2,2,Inventory,Stockout,High,1387.1
146430,1647,2025-03-29,2025-04-02,Completed,6800.84,On-Time,2,2,Inventory,Stockout,High,6800.84
146433,12708,2024-09-27,2024-09-28,Completed,10248.74,On-Time,2,2,Inventory,Stockout,High,10248.74
146438,19084,2024-08-11,2024-08-12,Completed,5908.14,On-Time,2,2,Inventory,Stockout,High,5908.14
146439,7952,2024-07-07,2024-07-12,Completed,3150.14,On-Time,2,2,Inventory,Stockout,High,3150.14
146445,7370,2025-02-22,2025-02-25,Completed,279.46,On-Time,2,2,Inventory,Stockout,High,279.46
146448,17431,2025-02-10,2025-02-11,Completed,5181.74,On-Time,2,2,Inventory,Stockout,High,5181.74
146449,1469,2024-08-23,2024-08-24,Completed,4388.27,On-Time,2,2,Inventory,Stockout,High,4388.27
146452,1755,2024-11-10,2024-11-13,Completed,4114.1,On-Time,2,2,Inventory,Stockout,High,4114.1
146461,8634,2025-01-28,2025-02-02,Delayed,4661.21,Delayed,2,2,Inventory,Stockout,High,4661.21
146463,2928,2025-03-01,2025-03-02,Completed,6382.37,On-Time,2,2,Inventory,Stockout,High,6382.37
146466,4692,2025-05-17,2025-05-18,Completed,798.8,On-Time,2,2,Inventory,Stockout,High,798.8
146470,7229,2024-09-26,2024-09-27,Completed,7221.37,On-Time,2,2,Inventory,Stockout,High,7221.37
146473,13269,2025-04-01,2025-04-06,Completed,1553.28,On-Time,2,2,Inventory,Stockout,High,1553.28
146488,17259,2024-09-14,2024-09-16,Cancelled,11196.95,Lost,2,2,Inventory,Stockout,High,11196.95
146499,3266,2025-06-06,2025-06-09,Completed,2247.88,On-Time,2,2,Inventory,Stockout,High,2247.88
146500,11855,2025-03-24,2025-03-25,Completed,5769.36,On-Time,2,2,Inventory,Stockout,High,5769.36
146502,18136,2024-12-21,2024-12-26,Completed,9165.46,On-Time,2,2,Inventory,Stockout,High,9165.46
146505,10211,2025-02-18,2025-02-23,Completed,5420.91,On-Time,2,2,Inventory,Stockout,High,5420.91
146506,2581,2024-08-22,2024-08-24,Completed,558.99,On-Time,2,2,Inventory,Stockout,High,558.99
146514,11643,2024-08-11,2024-08-14,Completed,3712.38,On-Time,2,2,Inventory,Stockout,High,3712.38
146522,18524,2025-04-20,2025-04-23,Completed,3256.36,On-Time,2,2,Inventory,Stockout,High,3256.36
146530,16241,2025-03-19,2025-03-21,Completed,2839.92,On-Time,2,2,Inventory,Stockout,High,2839.92
146538,4162,2024-12-20,2024-12-23,Completed,441.38,On-Time,2,2,Inventory,Stockout,High,441.38
146539,4831,2024-08-22,2024-08-27,Completed,5519.51,On-Time,2,2,Inventory,Stockout,High,5519.51
146542,16108,2025-04-04,2025-04-05,Delayed,8988.74,Delayed,2,2,Inventory,Stockout,High,8988.74
146546,558,2024-07-09,2024-07-12,Completed,1694.4,On-Time,2,2,Inventory,Stockout,High,1694.4
146552,5570,2024-10-08,2024-10-10,Completed,2273.24,On-Time,2,2,Inventory,Stockout,High,2273.24
146559,3442,2024-09-28,2024-09-29,Completed,8332.92,On-Time,2,2,Inventory,Stockout,High,8332.92
146563,16658,2025-05-18,2025-05-21,Completed,1924.36,On-Time,2,2,Inventory,Stockout,High,1924.36
146571,5475,2024-11-09,2024-11-12,Completed,9243.28,On-Time,2,2,Inventory,Stockout,High,9243.28
146580,19757,2025-03-04,2025-03-05,Completed,4253.57,On-Time,2,2,Inventory,Stockout,High,4253.57
