po_id,vendor_id,created_date,expected_delivery,actual_delivery,status,total_amount
5693,20,2025-06-22 00:00:00,2025-06-25 00:00:00,2025-06-25 00:00:00,Closed,1943.1
5694,126,2025-01-15 00:00:00,2025-01-23 00:00:00,2025-01-23 00:00:00,Closed,4149.65
5695,36,2024-07-11 00:00:00,2024-07-18 00:00:00,2024-07-18 00:00:00,Closed,4579.3
5696,28,2025-03-18 00:00:00,2025-03-21 00:00:00,2025-03-21 00:00:00,Closed,1599.65
5697,20,2024-10-06 00:00:00,2024-10-08 00:00:00,2024-10-08 00:00:00,Closed,141.91
5698,53,2025-06-01 00:00:00,2025-06-06 00:00:00,2025-06-16 00:00:00,Late,495.38
5699,162,2024-10-13 00:00:00,2024-10-14 00:00:00,2024-10-14 00:00:00,Closed,2410.56
5700,134,2024-12-11 00:00:00,2024-12-16 00:00:00,2024-12-16 00:00:00,Closed,1205.01
5701,80,2025-03-21 00:00:00,2025-03-24 00:00:00,2025-03-24 00:00:00,Closed,2429.35
5702,197,2024-09-19 00:00:00,2024-09-21 00:00:00,2024-09-21 00:00:00,Closed,2895.75
5703,77,2025-05-26 00:00:00,2025-05-31 00:00:00,2025-05-31 00:00:00,Closed,737.6
5704,67,2025-06-28 00:00:00,2025-07-06 00:00:00,2025-07-06 00:00:00,Closed,4203.6
5705,46,2025-02-04 00:00:00,2025-02-12 00:00:00,2025-02-18 00:00:00,Late,2429.76
5706,105,2025-03-10 00:00:00,2025-03-15 00:00:00,2025-03-15 00:00:00,Closed,3001.68
5707,37,2025-03-04 00:00:00,2025-03-06 00:00:00,2025-03-06 00:00:00,Closed,776.22
5708,14,2025-03-18 00:00:00,2025-03-21 00:00:00,2025-03-21 00:00:00,Closed,856.46
5709,126,2025-01-09 00:00:00,2025-01-17 00:00:00,2025-01-17 00:00:00,Closed,585.33
5710,25,2025-05-17 00:00:00,2025-05-21 00:00:00,2025-05-21 00:00:00,Closed,757.06
5711,145,2025-04-06 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,Closed,942.23
5712,30,2025-04-06 00:00:00,2025-04-10 00:00:00,2025-04-10 00:00:00,Closed,1894.85
5713,17,2024-08-09 00:00:00,2024-08-12 00:00:00,2024-08-12 00:00:00,Closed,800.87
5714,112,2024-09-19 00:00:00,2024-09-22 00:00:00,2024-09-22 00:00:00,Closed,3900.52
5715,188,2025-03-07 00:00:00,2025-03-11 00:00:00,2025-03-11 00:00:00,Closed,1254.93
5716,44,2025-03-15 00:00:00,2025-03-21 00:00:00,2025-03-21 00:00:00,Closed,2297.52
5717,130,2025-05-02 00:00:00,2025-05-09 00:00:00,2025-05-09 00:00:00,Closed,1439.13
5718,85,2025-04-12 00:00:00,2025-04-17 00:00:00,2025-04-17 00:00:00,Closed,1731.87
5719,5,2025-03-29 00:00:00,2025-04-03 00:00:00,2025-04-03 00:00:00,Closed,862.47
5720,86,2024-07-16 00:00:00,2024-07-22 00:00:00,2024-07-22 00:00:00,Closed,1939.08
5721,185,2024-11-23 00:00:00,2024-11-26 00:00:00,2024-11-26 00:00:00,Closed,992.72
5722,38,2024-08-21 00:00:00,2024-08-27 00:00:00,2024-08-27 00:00:00,Closed,478.34
5723,76,2025-01-30 00:00:00,2025-02-03 00:00:00,2025-02-06 00:00:00,Late,3330.36
5724,14,2025-06-10 00:00:00,2025-06-15 00:00:00,2025-06-15 00:00:00,Closed,910.88
5725,177,2024-11-01 00:00:00,2024-11-05 00:00:00,2024-11-05 00:00:00,Closed,3475.48
5726,82,2024-07-01 00:00:00,2024-07-06 00:00:00,2024-07-06 00:00:00,Closed,966.34
5727,152,2025-05-02 00:00:00,2025-05-03 00:00:00,2025-05-03 00:00:00,Closed,3051.76
5728,42,2025-02-22 00:00:00,2025-02-23 00:00:00,2025-02-23 00:00:00,Closed,471.12
5729,193,2024-09-18 00:00:00,2024-09-21 00:00:00,2024-09-21 00:00:00,Closed,1530.84
5730,82,2024-11-22 00:00:00,2024-11-24 00:00:00,2024-11-24 00:00:00,Closed,777.86
5731,128,2025-04-18 00:00:00,2025-04-25 00:00:00,2025-04-25 00:00:00,Closed,1819.48
5732,116,2024-08-27 00:00:00,2024-08-31 00:00:00,2024-08-31 00:00:00,Closed,351.48
5733,166,2025-06-02 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,Closed,518.72
5734,42,2025-05-30 00:00:00,2025-06-04 00:00:00,2025-06-04 00:00:00,Closed,2086.86
5735,182,2024-08-08 00:00:00,2024-08-14 00:00:00,2024-08-14 00:00:00,Closed,200.72
5736,47,2025-02-11 00:00:00,2025-02-16 00:00:00,2025-02-16 00:00:00,Closed,2485.08
5737,51,2025-02-11 00:00:00,2025-02-18 00:00:00,2025-02-18 00:00:00,Closed,472.78
5738,191,2024-08-09 00:00:00,2024-08-17 00:00:00,2024-08-17 00:00:00,Closed,808.56
5739,22,2024-08-09 00:00:00,2024-08-14 00:00:00,2024-08-14 00:00:00,Closed,708.85
5740,147,2025-06-16 00:00:00,2025-06-20 00:00:00,2025-06-20 00:00:00,Closed,554.62
5741,109,2025-01-23 00:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,Closed,2408.2
5742,118,2024-07-22 00:00:00,2024-07-25 00:00:00,2024-07-25 00:00:00,Closed,847.8
5743,174,2024-09-28 00:00:00,2024-10-05 00:00:00,2024-10-05 00:00:00,Closed,1655.08
5744,198,2024-07-04 00:00:00,2024-07-06 00:00:00,2024-07-06 00:00:00,Closed,102.25
5745,145,2024-07-07 00:00:00,2024-07-10 00:00:00,2024-07-10 00:00:00,Closed,1794.99
5746,50,2025-01-03 00:00:00,2025-01-09 00:00:00,2025-01-09 00:00:00,Closed,161.06
5747,54,2025-01-12 00:00:00,2025-01-16 00:00:00,2025-01-16 00:00:00,Closed,932.3
5748,189,2024-11-08 00:00:00,2024-11-15 00:00:00,2024-11-15 00:00:00,Closed,1638.56
5749,114,2025-05-17 00:00:00,2025-05-22 00:00:00,2025-05-28 00:00:00,Late,948.6
5750,21,2024-07-25 00:00:00,2024-07-29 00:00:00,2024-07-29 00:00:00,Closed,1757.52
5751,55,2025-03-24 00:00:00,2025-03-25 00:00:00,2025-03-25 00:00:00,Closed,1520.52
5752,59,2025-02-18 00:00:00,2025-02-24 00:00:00,2025-02-24 00:00:00,Closed,2965.68
5753,190,2025-03-07 00:00:00,2025-03-10 00:00:00,2025-03-10 00:00:00,Closed,4299.55
5754,12,2025-05-16 00:00:00,2025-05-19 00:00:00,2025-05-19 00:00:00,Closed,1770.24
5755,183,2024-11-20 00:00:00,2024-11-24 00:00:00,2024-11-24 00:00:00,Closed,2094.39
5756,15,2024-11-20 00:00:00,2024-11-25 00:00:00,2024-11-25 00:00:00,Closed,2606.07
5757,180,2024-11-23 00:00:00,2024-11-28 00:00:00,2024-11-28 00:00:00,Closed,3986.55
5758,152,2025-01-11 00:00:00,2025-01-15 00:00:00,2025-01-15 00:00:00,Closed,3857
5759,46,2024-10-19 00:00:00,2024-11-05 00:00:00,2024-11-05 00:00:00,Closed,1822.32
5760,67,2025-02-08 00:00:00,2025-02-14 00:00:00,2025-02-16 00:00:00,Late,159.84
5761,174,2024-11-01 00:00:00,2024-11-05 00:00:00,2024-11-05 00:00:00,Closed,905.65
5762,42,2024-10-30 00:00:00,2024-11-03 00:00:00,2024-11-03 00:00:00,Closed,2782.48
5763,190,2024-07-09 00:00:00,2024-07-15 00:00:00,2024-07-15 00:00:00,Closed,1884.48
5764,67,2025-06-06 00:00:00,2025-06-19 00:00:00,2025-06-19 00:00:00,Closed,2958.21
5765,195,2024-12-13 00:00:00,2024-12-18 00:00:00,2024-12-18 00:00:00,Closed,1649.58
5766,129,2024-10-01 00:00:00,2024-10-05 00:00:00,2024-10-05 00:00:00,Closed,538.08
5767,154,2025-04-07 00:00:00,2025-04-13 00:00:00,2025-04-13 00:00:00,Closed,1238.76
5768,166,2024-10-03 00:00:00,2024-10-11 00:00:00,2024-10-11 00:00:00,Closed,2565.5
5769,197,2024-08-23 00:00:00,2024-08-26 00:00:00,2024-08-26 00:00:00,Closed,1688.2
5770,46,2025-01-09 00:00:00,2025-01-13 00:00:00,2025-01-13 00:00:00,Closed,2429.76
5771,88,2024-08-13 00:00:00,2024-08-14 00:00:00,2024-08-14 00:00:00,Closed,920.3
5772,161,2025-01-04 00:00:00,2025-01-08 00:00:00,2025-01-08 00:00:00,Closed,1861.53
5773,63,2024-07-02 00:00:00,2024-07-07 00:00:00,2024-07-07 00:00:00,Closed,2420.82
5774,122,2025-03-12 00:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,Closed,261.95
5775,96,2024-12-17 00:00:00,2024-12-28 00:00:00,2024-12-28 00:00:00,Closed,1656.25
5776,82,2025-02-25 00:00:00,2025-02-27 00:00:00,2025-02-27 00:00:00,Closed,1052.4
5777,50,2024-09-02 00:00:00,2024-09-06 00:00:00,2024-09-06 00:00:00,Closed,1465.48
5778,169,2024-10-31 00:00:00,2024-11-02 00:00:00,2024-11-02 00:00:00,Closed,3255.7
5779,54,2024-07-14 00:00:00,2024-07-18 00:00:00,2024-07-18 00:00:00,Closed,537.93
5780,185,2024-10-30 00:00:00,2024-11-03 00:00:00,2024-11-03 00:00:00,Closed,4963.6
5781,157,2024-11-09 00:00:00,2024-11-12 00:00:00,2024-11-12 00:00:00,Closed,925.19
5782,191,2025-05-30 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,Closed,946.54
5783,118,2025-03-15 00:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,Closed,553.32
5784,105,2025-02-19 00:00:00,2025-02-26 00:00:00,2025-02-26 00:00:00,Closed,2402.52
5785,63,2025-06-05 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,Closed,806.94
5786,146,2024-12-14 00:00:00,2024-12-20 00:00:00,2024-12-20 00:00:00,Closed,4848.4
5787,49,2025-01-22 00:00:00,2025-01-31 00:00:00,2025-01-31 00:00:00,Closed,3643.36
5788,56,2025-01-30 00:00:00,2025-02-03 00:00:00,2025-02-03 00:00:00,Closed,191.48
5789,29,2024-11-24 00:00:00,2024-11-29 00:00:00,2024-12-08 00:00:00,Late,2303.85
5790,40,2025-02-02 00:00:00,2025-02-04 00:00:00,2025-02-04 00:00:00,Closed,2306.8
5791,2,2024-11-14 00:00:00,2024-11-21 00:00:00,2024-11-21 00:00:00,Closed,3622.16
5792,54,2025-02-19 00:00:00,2025-02-22 00:00:00,2025-02-22 00:00:00,Closed,2884.84
5793,45,2025-04-17 00:00:00,2025-04-18 00:00:00,2025-04-18 00:00:00,Closed,1151.52
5794,118,2024-11-12 00:00:00,2024-11-17 00:00:00,2024-11-17 00:00:00,Closed,282.6
5795,20,2024-11-12 00:00:00,2024-11-17 00:00:00,2024-11-17 00:00:00,Closed,781.28
5796,29,2025-01-28 00:00:00,2025-01-31 00:00:00,2025-01-31 00:00:00,Closed,2713.65
5797,29,2024-09-13 00:00:00,2024-09-18 00:00:00,2024-09-18 00:00:00,Closed,676.65
5798,38,2024-07-12 00:00:00,2024-07-19 00:00:00,2024-07-19 00:00:00,Closed,170.37
5799,179,2024-12-25 00:00:00,2024-12-27 00:00:00,2024-12-27 00:00:00,Closed,263.4
5800,2,2025-06-11 00:00:00,2025-06-14 00:00:00,2025-06-14 00:00:00,Closed,2552.56
5801,135,2024-09-26 00:00:00,2024-09-28 00:00:00,2024-09-28 00:00:00,Closed,1779.5
5802,76,2025-04-25 00:00:00,2025-04-30 00:00:00,2025-04-30 00:00:00,Closed,778.65
5803,9,2025-03-24 00:00:00,2025-03-29 00:00:00,2025-03-29 00:00:00,Closed,1169.65
5804,124,2025-02-08 00:00:00,2025-02-14 00:00:00,2025-02-14 00:00:00,Closed,981.16
5805,119,2024-11-01 00:00:00,2024-11-08 00:00:00,2024-11-08 00:00:00,Closed,1731.5
5806,82,2024-12-02 00:00:00,2024-12-08 00:00:00,2024-12-08 00:00:00,Closed,717.44
5807,151,2025-02-11 00:00:00,2025-02-17 00:00:00,2025-02-17 00:00:00,Closed,2156.92
5808,136,2024-10-26 00:00:00,2024-10-31 00:00:00,2024-10-31 00:00:00,Closed,1682.16
5809,33,2024-08-08 00:00:00,2024-08-10 00:00:00,2024-08-10 00:00:00,Closed,3477.68
5810,32,2024-09-18 00:00:00,2024-09-21 00:00:00,2024-09-21 00:00:00,Closed,764.44
5811,188,2025-03-30 00:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,Closed,1041.4
5812,114,2025-01-24 00:00:00,2025-01-29 00:00:00,2025-01-29 00:00:00,Closed,936.35
5813,6,2024-10-10 00:00:00,2024-10-14 00:00:00,2024-10-14 00:00:00,Closed,454.66
5814,106,2025-01-17 00:00:00,2025-01-21 00:00:00,2025-01-21 00:00:00,Closed,927.43
5815,47,2025-01-17 00:00:00,2025-01-22 00:00:00,2025-01-22 00:00:00,Closed,2811.36
5816,60,2024-08-27 00:00:00,2024-09-01 00:00:00,2024-09-01 00:00:00,Closed,1744.18
5817,27,2025-01-29 00:00:00,2025-01-31 00:00:00,2025-02-01 00:00:00,Late,1767.06
5818,29,2024-11-30 00:00:00,2024-12-05 00:00:00,2024-12-05 00:00:00,Closed,904.55
5819,56,2025-01-17 00:00:00,2025-01-22 00:00:00,2025-01-22 00:00:00,Closed,2522.43
5820,193,2025-03-18 00:00:00,2025-03-21 00:00:00,2025-03-21 00:00:00,Closed,3418.76
5821,144,2025-01-09 00:00:00,2025-01-13 00:00:00,2025-01-13 00:00:00,Closed,3530.84
5822,191,2024-07-26 00:00:00,2024-07-27 00:00:00,2024-07-27 00:00:00,Closed,1678.4
5823,69,2025-03-05 00:00:00,2025-03-06 00:00:00,2025-03-06 00:00:00,Closed,1000.24
5824,181,2024-11-13 00:00:00,2024-11-18 00:00:00,2024-11-18 00:00:00,Closed,639.67
5825,194,2025-04-27 00:00:00,2025-05-04 00:00:00,2025-05-04 00:00:00,Closed,1838.28
5826,23,2024-08-19 00:00:00,2024-08-25 00:00:00,2024-08-25 00:00:00,Closed,999.55
5827,36,2025-02-19 00:00:00,2025-02-23 00:00:00,2025-02-23 00:00:00,Closed,375.09
5828,131,2024-12-10 00:00:00,2024-12-18 00:00:00,2024-12-18 00:00:00,Closed,1008.8
5829,165,2024-07-25 00:00:00,2024-08-03 00:00:00,2024-08-03 00:00:00,Closed,2568.35
5830,143,2024-07-25 00:00:00,2024-07-30 00:00:00,2024-07-30 00:00:00,Closed,304.5
5831,105,2024-07-06 00:00:00,2024-07-13 00:00:00,2024-07-13 00:00:00,Closed,2419.38
5832,49,2024-12-17 00:00:00,2024-12-23 00:00:00,2024-12-23 00:00:00,Closed,2748.27
5833,141,2025-04-14 00:00:00,2025-04-18 00:00:00,2025-04-18 00:00:00,Closed,1047.39
5834,145,2025-05-14 00:00:00,2025-05-20 00:00:00,2025-05-20 00:00:00,Closed,1115.76
5835,88,2025-01-21 00:00:00,2025-01-26 00:00:00,2025-01-26 00:00:00,Closed,2191.35
5836,174,2025-03-26 00:00:00,2025-03-30 00:00:00,2025-04-09 00:00:00,Late,1811.3
5837,165,2024-09-03 00:00:00,2024-09-09 00:00:00,2024-09-09 00:00:00,Closed,697.07
5838,84,2025-04-01 00:00:00,2025-04-06 00:00:00,2025-04-06 00:00:00,Closed,2951.76
5839,69,2024-12-23 00:00:00,2025-01-03 00:00:00,2025-01-03 00:00:00,Closed,500.12
5840,171,2024-10-28 00:00:00,2024-11-07 00:00:00,2024-11-07 00:00:00,Closed,1938.8
5841,13,2024-11-19 00:00:00,2024-11-26 00:00:00,2024-11-26 00:00:00,Closed,754.04
5842,9,2025-02-08 00:00:00,2025-02-09 00:00:00,2025-02-09 00:00:00,Closed,4929.4
5843,106,2024-08-14 00:00:00,2024-08-19 00:00:00,2024-08-19 00:00:00,Closed,4381.9
5844,50,2024-07-31 00:00:00,2024-08-04 00:00:00,2024-08-08 00:00:00,Late,4912.15
5845,49,2025-01-18 00:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,Closed,3767.96
5846,148,2024-11-28 00:00:00,2024-12-01 00:00:00,2024-12-01 00:00:00,Closed,3477.32
5847,157,2024-08-04 00:00:00,2024-08-10 00:00:00,2024-08-10 00:00:00,Closed,2226.18
5848,153,2025-04-05 00:00:00,2025-04-21 00:00:00,2025-04-21 00:00:00,Closed,1087.11
5849,25,2025-05-02 00:00:00,2025-05-10 00:00:00,2025-05-10 00:00:00,Closed,1782.82
5850,58,2025-06-04 00:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,Closed,2873.28
5851,90,2024-07-27 00:00:00,2024-08-05 00:00:00,2024-08-05 00:00:00,Closed,1147
5852,183,2024-10-07 00:00:00,2024-10-21 00:00:00,2024-10-21 00:00:00,Closed,2765.88
5853,9,2024-07-09 00:00:00,2024-07-11 00:00:00,2024-07-11 00:00:00,Closed,1169.65
5854,190,2024-11-03 00:00:00,2024-11-08 00:00:00,2024-11-12 00:00:00,Late,782.8
5855,35,2024-11-11 00:00:00,2024-11-18 00:00:00,2024-11-18 00:00:00,Closed,2149.24
5856,69,2024-10-19 00:00:00,2024-10-27 00:00:00,2024-10-27 00:00:00,Closed,1302.02
5857,174,2025-03-23 00:00:00,2025-03-26 00:00:00,2025-03-26 00:00:00,Closed,2176.68
5858,33,2024-12-29 00:00:00,2024-12-31 00:00:00,2024-12-31 00:00:00,Closed,109.29
5859,106,2025-05-25 00:00:00,2025-05-30 00:00:00,2025-05-30 00:00:00,Closed,3848.72
5860,183,2024-08-23 00:00:00,2024-09-04 00:00:00,2024-09-04 00:00:00,Closed,691.47
5861,115,2025-06-05 00:00:00,2025-06-10 00:00:00,2025-06-10 00:00:00,Closed,224.12
5862,171,2025-04-26 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,Closed,1653.12
5863,129,2024-08-20 00:00:00,2024-08-22 00:00:00,2024-08-22 00:00:00,Closed,269.04
5864,105,2025-01-27 00:00:00,2025-01-29 00:00:00,2025-01-29 00:00:00,Closed,1043.82
5865,32,2025-02-27 00:00:00,2025-03-03 00:00:00,2025-03-03 00:00:00,Closed,3822.2
5866,14,2024-12-08 00:00:00,2024-12-16 00:00:00,2024-12-16 00:00:00,Closed,2844.06
5867,153,2025-03-31 00:00:00,2025-04-03 00:00:00,2025-04-03 00:00:00,Closed,2017.8
5868,49,2025-03-01 00:00:00,2025-03-07 00:00:00,2025-03-07 00:00:00,Closed,1883.98
5869,134,2024-11-13 00:00:00,2024-11-18 00:00:00,2024-11-18 00:00:00,Closed,4509.8
5870,172,2024-12-27 00:00:00,2024-12-31 00:00:00,2024-12-31 00:00:00,Closed,614.65
5871,125,2024-11-08 00:00:00,2024-11-19 00:00:00,2024-11-19 00:00:00,Closed,1542.08
5872,105,2024-09-29 00:00:00,2024-10-03 00:00:00,2024-10-03 00:00:00,Closed,3225.84
5873,182,2025-04-26 00:00:00,2025-05-02 00:00:00,2025-05-02 00:00:00,Closed,100.36
5874,27,2025-06-19 00:00:00,2025-06-24 00:00:00,2025-06-24 00:00:00,Closed,589.02
5875,34,2024-12-25 00:00:00,2024-12-28 00:00:00,2024-12-28 00:00:00,Closed,3428.7
5876,81,2024-08-17 00:00:00,2024-08-22 00:00:00,2024-08-22 00:00:00,Closed,937.4
5877,84,2025-04-19 00:00:00,2025-04-24 00:00:00,2025-04-24 00:00:00,Closed,4919.6
5878,66,2024-09-06 00:00:00,2024-09-10 00:00:00,2024-09-20 00:00:00,Late,2290.76
5879,13,2024-12-14 00:00:00,2024-12-22 00:00:00,2024-12-22 00:00:00,Closed,2321.73
5880,92,2025-06-11 00:00:00,2025-06-19 00:00:00,2025-06-19 00:00:00,Closed,2737.77
5881,173,2024-07-05 00:00:00,2024-07-10 00:00:00,2024-07-16 00:00:00,Late,3210.16
5882,85,2024-09-20 00:00:00,2024-09-21 00:00:00,2024-09-21 00:00:00,Closed,335.9
5883,54,2024-09-16 00:00:00,2024-09-19 00:00:00,2024-09-24 00:00:00,Late,3331.45
5884,37,2024-09-17 00:00:00,2024-09-24 00:00:00,2024-09-24 00:00:00,Closed,718.56
5885,181,2025-04-03 00:00:00,2025-04-04 00:00:00,2025-04-04 00:00:00,Closed,2745.66
5886,59,2024-07-10 00:00:00,2024-07-14 00:00:00,2024-07-14 00:00:00,Closed,2642.08
5887,89,2025-04-28 00:00:00,2025-05-02 00:00:00,2025-05-02 00:00:00,Closed,2713.6
5888,94,2025-06-10 00:00:00,2025-06-20 00:00:00,2025-06-20 00:00:00,Closed,548.49
5889,106,2025-04-17 00:00:00,2025-04-23 00:00:00,2025-04-23 00:00:00,Closed,962.18
5890,102,2025-04-17 00:00:00,2025-04-24 00:00:00,2025-04-24 00:00:00,Closed,306.99
5891,140,2024-08-05 00:00:00,2024-08-09 00:00:00,2024-08-09 00:00:00,Closed,1350.69
5892,42,2025-03-18 00:00:00,2025-03-25 00:00:00,2025-03-25 00:00:00,Closed,1801.14
5893,165,2024-10-14 00:00:00,2024-10-15 00:00:00,2024-10-15 00:00:00,Closed,1541.01
5894,4,2024-07-16 00:00:00,2024-07-20 00:00:00,2024-07-20 00:00:00,Closed,940.75
5895,172,2024-11-21 00:00:00,2024-11-26 00:00:00,2024-11-26 00:00:00,Closed,2560.8
5896,130,2025-04-11 00:00:00,2025-04-17 00:00:00,2025-04-17 00:00:00,Closed,2762.4
5897,135,2025-02-26 00:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,Closed,4448.75
5898,3,2025-05-26 00:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,Closed,2262.52
5899,17,2025-04-27 00:00:00,2025-05-07 00:00:00,2025-05-07 00:00:00,Closed,950.19
5900,67,2024-10-17 00:00:00,2024-11-01 00:00:00,2024-11-01 00:00:00,Closed,4203.6
5901,177,2024-11-20 00:00:00,2024-11-25 00:00:00,2024-11-25 00:00:00,Closed,3475.48
5902,80,2025-02-11 00:00:00,2025-02-15 00:00:00,2025-02-15 00:00:00,Closed,2075.28
5903,184,2025-05-11 00:00:00,2025-05-14 00:00:00,2025-05-14 00:00:00,Closed,955.06
5904,17,2024-11-26 00:00:00,2024-12-13 00:00:00,2024-12-13 00:00:00,Closed,895.59
5905,146,2024-09-15 00:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,Closed,414.26
5906,200,2024-11-15 00:00:00,2024-11-19 00:00:00,2024-11-19 00:00:00,Closed,698.8
5907,109,2025-04-18 00:00:00,2025-04-20 00:00:00,2025-04-20 00:00:00,Closed,745.61
5908,29,2024-12-18 00:00:00,2024-12-21 00:00:00,2024-12-21 00:00:00,Closed,1896.04
5909,32,2024-11-14 00:00:00,2024-11-18 00:00:00,2024-11-18 00:00:00,Closed,2454.15
5910,149,2024-10-01 00:00:00,2024-10-03 00:00:00,2024-10-03 00:00:00,Closed,1748.36
5911,22,2025-05-24 00:00:00,2025-05-27 00:00:00,2025-05-27 00:00:00,Closed,806.76
5912,190,2025-01-30 00:00:00,2025-02-06 00:00:00,2025-02-06 00:00:00,Closed,2956.8
5913,190,2024-08-24 00:00:00,2024-08-28 00:00:00,2024-08-28 00:00:00,Closed,1478.4
5914,132,2025-01-19 00:00:00,2025-01-25 00:00:00,2025-01-25 00:00:00,Closed,697.99
5915,145,2025-01-17 00:00:00,2025-01-22 00:00:00,2025-01-22 00:00:00,Closed,198.88
5916,189,2025-02-04 00:00:00,2025-02-08 00:00:00,2025-02-08 00:00:00,Closed,409.64
5917,173,2024-11-30 00:00:00,2024-12-01 00:00:00,2024-12-01 00:00:00,Closed,802.54
5918,83,2024-12-31 00:00:00,2025-01-09 00:00:00,2025-01-14 00:00:00,Late,2905.35
5919,145,2025-01-07 00:00:00,2025-01-09 00:00:00,2025-01-09 00:00:00,Closed,2639.76
5920,196,2024-12-12 00:00:00,2024-12-15 00:00:00,2024-12-16 00:00:00,Late,2223.8
5921,15,2024-12-27 00:00:00,2024-12-30 00:00:00,2024-12-30 00:00:00,Closed,693.18
5922,17,2024-08-12 00:00:00,2024-08-19 00:00:00,2024-08-19 00:00:00,Closed,3800.76
5923,39,2025-04-03 00:00:00,2025-04-09 00:00:00,2025-04-19 00:00:00,Late,1752.5
5924,117,2024-07-09 00:00:00,2024-07-14 00:00:00,2024-07-14 00:00:00,Closed,3318.9
5925,74,2025-02-02 00:00:00,2025-02-08 00:00:00,2025-02-08 00:00:00,Closed,627.06
5926,165,2024-09-29 00:00:00,2024-10-01 00:00:00,2024-10-01 00:00:00,Closed,3343.96
5927,195,2025-02-19 00:00:00,2025-02-21 00:00:00,2025-02-21 00:00:00,Closed,293.86
5928,81,2024-08-25 00:00:00,2024-08-31 00:00:00,2024-08-31 00:00:00,Closed,749.92
5929,195,2024-08-19 00:00:00,2024-08-24 00:00:00,2024-08-24 00:00:00,Closed,2486.7
5930,160,2025-04-02 00:00:00,2025-04-03 00:00:00,2025-04-03 00:00:00,Closed,247.74
5931,129,2025-04-19 00:00:00,2025-04-23 00:00:00,2025-04-23 00:00:00,Closed,2559.72
5932,140,2025-03-30 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,Closed,986.95
5933,39,2024-09-02 00:00:00,2024-09-04 00:00:00,2024-09-04 00:00:00,Closed,1559.46
5934,90,2024-08-25 00:00:00,2024-08-28 00:00:00,2024-08-28 00:00:00,Closed,843.66
5935,105,2024-11-12 00:00:00,2024-11-18 00:00:00,2024-11-28 00:00:00,Late,1612.92
5936,143,2024-10-31 00:00:00,2024-11-03 00:00:00,2024-11-03 00:00:00,Closed,474.71
5937,72,2024-12-09 00:00:00,2024-12-13 00:00:00,2024-12-13 00:00:00,Closed,594.7
5938,120,2025-02-08 00:00:00,2025-02-17 00:00:00,2025-02-17 00:00:00,Closed,3292.8
5939,128,2024-08-23 00:00:00,2024-08-28 00:00:00,2024-08-28 00:00:00,Closed,3526.08
5940,101,2024-10-25 00:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,Closed,616.58
5941,158,2024-10-25 00:00:00,2024-10-30 00:00:00,2024-10-30 00:00:00,Closed,3539.48
5942,23,2025-01-11 00:00:00,2025-01-18 00:00:00,2025-01-18 00:00:00,Closed,1251.12
5943,183,2025-06-22 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,Closed,1401.36
5944,181,2025-06-22 00:00:00,2025-06-26 00:00:00,2025-06-26 00:00:00,Closed,1709.36
5945,73,2024-11-18 00:00:00,2024-11-24 00:00:00,2024-11-24 00:00:00,Closed,679.72
5946,165,2024-08-03 00:00:00,2024-08-07 00:00:00,2024-08-07 00:00:00,Closed,908.13
5947,200,2025-01-18 00:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,Closed,559.04
5948,26,2024-10-01 00:00:00,2024-10-02 00:00:00,2024-10-02 00:00:00,Closed,599.71
5949,171,2025-03-22 00:00:00,2025-03-24 00:00:00,2025-03-24 00:00:00,Closed,3020.8
5950,190,2025-06-13 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,Closed,596.94
5951,11,2024-11-23 00:00:00,2024-11-25 00:00:00,2024-11-25 00:00:00,Closed,770.96
5952,72,2025-05-14 00:00:00,2025-05-18 00:00:00,2025-05-18 00:00:00,Closed,1305.15
5953,110,2024-10-24 00:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,Closed,4112.1
5954,9,2024-09-19 00:00:00,2024-09-21 00:00:00,2024-09-21 00:00:00,Closed,348.58
5955,17,2024-09-18 00:00:00,2024-10-01 00:00:00,2024-10-01 00:00:00,Closed,2850.57
5956,104,2024-11-29 00:00:00,2024-12-07 00:00:00,2024-12-07 00:00:00,Closed,2118.39
5957,119,2024-08-28 00:00:00,2024-09-05 00:00:00,2024-09-05 00:00:00,Closed,346.3
