ticket_id,order_id,product_id,created_date,resolved_date,issue_type,resolution_time_hrs,escalated,satisfaction_rating,support_loss
9866,185170,290,2025-06-27 00:00:00,2025-06-27 01:51:40,Refund,1.861012607,FALSE,1,0
9867,185180,367,2025-06-15 00:00:00,2025-06-16 17:25:39,Damage,41.42748927,FALSE,4,0
9868,185183,165,2025-02-14 00:00:00,2025-02-14 22:07:07,Delay,22.11855679,FALSE,1,0
9869,185187,475,2025-04-13 00:00:00,2025-04-13 02:51:35,Damage,2.859649617,FALSE,1,0
9870,185193,892,2025-03-15 00:00:00,2025-03-15 21:34:04,Delay,21.56784948,FALSE,4,0
9871,185209,55,2024-09-29 00:00:00,2024-09-29 16:38:43,Refund,16.64514666,FALSE,4,0
9872,185214,381,2025-02-13 00:00:00,2025-02-13 18:47:55,Delay,18.79849664,FALSE,5,0
9873,185228,834,2025-05-09 00:00:00,2025-05-09 08:54:07,Refund,8.901964177,FALSE,4,0
9874,185254,48,2024-08-10 00:00:00,2024-08-10 01:40:45,Refund,1.679281815,FALSE,2,0
9875,185283,639,2025-02-24 00:00:00,2025-02-24 11:32:10,Refund,11.53616069,FALSE,1,0
9876,185290,645,2024-10-04 00:00:00,2024-10-04 04:20:12,TechIssue,4.336623923,FALSE,2,0
9877,185306,585,2025-04-16 00:00:00,2025-04-16 15:10:20,Delay,15.17216286,FALSE,2,0
9878,185320,223,2024-12-08 00:00:00,2024-12-08 05:33:12,Refund,5.553240958,FALSE,5,0
9879,185393,458,2025-02-22 00:00:00,2025-02-22 13:46:18,Delay,13.77157426,FALSE,2,0
9880,185450,175,2024-11-23 00:00:00,2024-11-23 23:14:05,Damage,23.23468267,FALSE,2,0
9881,185470,173,2025-06-13 00:00:00,2025-06-15 15:30:05,Damage,63.50152712,FALSE,2,0
9882,185494,120,2024-12-27 00:00:00,2024-12-27 08:41:56,Delay,8.698896467,FALSE,5,0
9883,185504,799,2024-10-09 00:00:00,2024-10-09 04:07:25,Refund,4.123642833,FALSE,3,0
9884,185510,717,2024-10-12 00:00:00,2024-10-12 04:11:16,TechIssue,4.18776155,FALSE,2,0
9885,185568,723,2024-11-17 00:00:00,2024-11-17 03:06:35,Refund,3.109629222,FALSE,2,0
9886,185587,572,2025-06-13 00:00:00,2025-06-13 05:01:52,Damage,5.031102108,FALSE,5,0
9887,185592,686,2024-11-16 00:00:00,2024-11-16 01:20:20,Refund,1.338913336,FALSE,2,0
9888,185615,53,2025-04-18 00:00:00,2025-04-18 03:47:47,Delay,3.796332323,FALSE,2,0
9889,185620,491,2024-09-02 00:00:00,2024-09-02 05:49:11,Damage,5.819722725,FALSE,1,0
9890,185645,123,2025-02-04 00:00:00,2025-02-04 06:16:34,Refund,6.276136531,FALSE,1,0
9891,185673,236,2024-09-26 00:00:00,2024-09-26 13:10:51,Damage,13.18077913,FALSE,5,0
9892,185689,977,2024-12-06 00:00:00,2024-12-06 16:22:22,TechIssue,16.37265061,FALSE,3,0
9893,185701,996,2024-10-12 00:00:00,2024-10-12 06:01:43,Damage,6.028545925,FALSE,4,0
9894,185707,149,2024-11-02 00:00:00,2024-11-02 07:31:27,TechIssue,7.524228236,FALSE,5,0
9895,185711,429,2025-02-15 00:00:00,2025-02-15 22:34:18,Damage,22.5717406,FALSE,1,0
9896,185768,450,2024-09-15 00:00:00,2024-09-17 07:00:15,TechIssue,55.00409134,FALSE,5,0
9897,185772,757,2024-12-08 00:00:00,2024-12-08 15:25:11,Refund,15.41966066,FALSE,2,0
9898,185809,169,2024-07-01 00:00:00,2024-07-01 05:50:16,TechIssue,5.837747644,FALSE,1,0
9899,185812,274,2025-02-04 00:00:00,2025-02-05 05:19:24,TechIssue,29.32345938,FALSE,5,0
9900,185820,193,2024-12-08 00:00:00,2024-12-08 10:07:52,Delay,10.13110829,FALSE,2,0
9901,185859,980,2024-11-24 00:00:00,2024-11-24 03:53:47,TechIssue,3.896281269,FALSE,3,0
9902,185888,626,2025-02-12 00:00:00,2025-02-14 08:05:26,Damage,56.09067638,FALSE,3,0
9903,185909,793,2025-06-09 00:00:00,2025-06-09 19:35:31,TechIssue,19.59207614,FALSE,1,0
9904,185926,604,2024-12-15 00:00:00,2024-12-15 05:59:41,Delay,5.994694534,FALSE,3,0
9905,185972,431,2024-07-22 00:00:00,2024-07-22 02:27:34,TechIssue,2.459510475,FALSE,2,0
9906,185997,775,2025-02-20 00:00:00,2025-02-20 03:18:31,TechIssue,3.308639754,FALSE,1,0
9907,186015,404,2024-10-30 00:00:00,2024-10-30 17:48:00,Damage,17.79991653,FALSE,1,0
9908,186052,750,2025-02-25 00:00:00,2025-02-25 03:25:45,Delay,3.429295007,FALSE,3,0
9909,186098,866,2025-02-12 00:00:00,2025-02-12 10:14:12,TechIssue,10.23660173,FALSE,1,0
9910,186116,77,2024-09-26 00:00:00,2024-09-26 07:31:42,Damage,7.52820107,FALSE,3,0
9911,186186,518,2024-12-11 00:00:00,2024-12-13 05:16:47,Delay,53.27966728,FALSE,1,0
9912,186207,365,2024-10-29 00:00:00,2024-10-29 12:15:28,Delay,12.25789064,FALSE,3,0
9913,186269,418,2024-08-12 00:00:00,2024-08-12 18:49:53,Delay,18.83132786,FALSE,2,0
9914,186300,99,2025-03-21 00:00:00,2025-03-21 14:19:48,Refund,14.32992955,FALSE,1,0
9915,186319,395,2024-08-20 00:00:00,2024-08-20 01:39:06,Refund,1.651553359,FALSE,4,0
9916,186320,629,2025-06-27 00:00:00,2025-07-01 11:59:16,Refund,107.987721,FALSE,3,0
9917,186331,647,2024-07-15 00:00:00,2024-07-19 08:42:59,TechIssue,104.7164222,FALSE,1,0
9918,186336,126,2024-09-18 00:00:00,2024-09-18 20:41:18,Delay,20.6883423,FALSE,5,0
9919,186345,632,2025-05-14 00:00:00,2025-05-14 08:53:28,Refund,8.89123337,FALSE,2,0
9920,186412,222,2024-09-11 00:00:00,2024-09-11 17:49:15,TechIssue,17.82096043,FALSE,1,0
9921,186444,153,2025-01-22 00:00:00,2025-01-22 17:07:25,Delay,17.12352403,TRUE,4,3628.615716
9922,186480,732,2024-10-04 00:00:00,2024-10-04 01:09:17,TechIssue,1.154826522,FALSE,2,0
9923,186489,124,2024-08-15 00:00:00,2024-08-15 08:29:35,Delay,8.492921736,FALSE,5,0
9924,186493,480,2024-11-12 00:00:00,2024-11-12 03:09:28,Damage,3.157819112,FALSE,3,0
9925,186505,145,2025-01-23 00:00:00,2025-01-23 07:51:40,Damage,7.861057736,FALSE,4,0
9926,186527,295,2025-06-29 00:00:00,2025-06-29 06:38:34,Damage,6.642644983,FALSE,4,0
9927,186558,552,2024-08-11 00:00:00,2024-08-11 02:01:30,Delay,2.024999528,FALSE,5,0
9928,186561,315,2025-06-17 00:00:00,2025-06-17 14:47:41,TechIssue,14.79465175,FALSE,2,0
9929,186564,273,2024-08-07 00:00:00,2024-08-07 16:00:10,TechIssue,16.00279114,FALSE,1,0
9930,186591,215,2025-02-09 00:00:00,2025-02-10 15:06:14,TechIssue,39.10398153,FALSE,2,0
9931,186604,716,2025-05-25 00:00:00,2025-05-25 04:45:05,TechIssue,4.751250942,FALSE,5,0
9932,186607,706,2025-02-11 00:00:00,2025-02-11 18:42:52,TechIssue,18.71452107,FALSE,5,0
9933,186693,964,2024-07-15 00:00:00,2024-07-15 08:32:11,Delay,8.53650592,FALSE,5,0
9934,186712,812,2025-05-18 00:00:00,2025-05-18 17:12:12,Delay,17.20330933,FALSE,1,0
9935,186737,379,2024-10-04 00:00:00,2024-10-04 09:53:42,Refund,9.895107678,FALSE,4,0
9936,186745,735,2024-08-25 00:00:00,2024-08-25 10:15:33,Damage,10.25930564,FALSE,4,0
9937,186756,368,2025-01-20 00:00:00,2025-01-20 21:50:40,TechIssue,21.84436397,FALSE,3,0
9938,186761,135,2025-03-19 00:00:00,2025-03-19 04:13:17,Refund,4.221307786,FALSE,4,0
9939,186809,270,2025-05-04 00:00:00,2025-05-06 20:08:02,TechIssue,68.13393234,FALSE,2,0
9940,186818,234,2025-05-08 00:00:00,2025-05-08 10:33:41,TechIssue,10.56126321,FALSE,5,0
9941,186820,649,2025-04-10 00:00:00,2025-04-10 04:21:49,Damage,4.36353814,FALSE,1,0
9942,186945,438,2025-04-03 00:00:00,2025-04-03 01:00:15,Delay,1.004085424,FALSE,4,0
9943,186955,550,2025-05-02 00:00:00,2025-05-02 14:18:48,Delay,14.31326994,TRUE,2,3757.178647
9944,186991,977,2025-05-13 00:00:00,2025-05-14 01:39:50,Refund,25.6640059,FALSE,5,0
9945,187030,910,2025-06-24 00:00:00,2025-06-24 15:00:45,Delay,15.01248501,FALSE,2,0
9946,187042,564,2024-12-17 00:00:00,2024-12-17 08:33:56,Damage,8.565449936,FALSE,3,0
9947,187055,971,2025-05-04 00:00:00,2025-05-04 19:30:53,TechIssue,19.51459751,TRUE,4,3212.503805
9948,187067,914,2025-02-08 00:00:00,2025-02-08 19:52:46,Refund,19.87952801,FALSE,3,0
9949,187069,323,2024-09-20 00:00:00,2024-09-20 22:06:15,Damage,22.10419383,FALSE,3,0
9950,187110,605,2024-11-16 00:00:00,2024-11-16 07:12:12,Damage,7.203243131,FALSE,3,0
9951,187122,991,2025-02-16 00:00:00,2025-02-16 08:47:05,Delay,8.784734652,FALSE,4,0
9952,187125,578,2025-01-07 00:00:00,2025-01-07 07:34:05,TechIssue,7.567939885,FALSE,1,0
9953,187148,312,2024-10-01 00:00:00,2024-10-01 17:30:20,Delay,17.50564763,FALSE,1,0
9954,187162,802,2025-06-10 00:00:00,2025-06-11 21:18:00,TechIssue,45.29998213,FALSE,2,0
9955,187170,143,2024-12-15 00:00:00,2024-12-15 20:23:08,TechIssue,20.38553535,FALSE,4,0
9956,187190,862,2025-01-06 00:00:00,2025-01-06 09:21:07,Refund,9.352038416,FALSE,4,0
9957,187227,882,2025-03-28 00:00:00,2025-03-30 23:42:58,Delay,71.71624354,FALSE,3,0
9958,187228,440,2024-12-15 00:00:00,2024-12-15 09:55:25,Delay,9.92352733,FALSE,4,0
9959,187239,262,2024-11-07 00:00:00,2024-11-07 10:31:25,Delay,10.52354569,FALSE,2,0
9960,187245,864,2024-07-07 00:00:00,2024-07-07 07:22:45,Delay,7.379096665,FALSE,5,0
9961,187264,34,2024-12-06 00:00:00,2024-12-06 05:57:10,Refund,5.952850137,FALSE,2,0
9962,187266,108,2025-06-03 00:00:00,2025-06-03 19:36:21,TechIssue,19.60576569,FALSE,4,0
9963,187336,931,2024-12-30 00:00:00,2024-12-30 11:50:35,Delay,11.8429573,FALSE,2,0
9964,187338,996,2025-02-21 00:00:00,2025-02-22 10:01:03,Refund,34.01742175,FALSE,3,0
9965,187339,892,2025-03-17 00:00:00,2025-03-18 21:33:47,Damage,45.56300743,FALSE,4,0
9966,187363,751,2024-10-16 00:00:00,2024-10-16 14:33:44,Refund,14.56227363,FALSE,1,0
9967,187390,271,2025-01-09 00:00:00,2025-01-09 20:20:39,Refund,20.34429218,FALSE,4,0
9968,187442,98,2024-10-24 00:00:00,2024-10-24 21:22:56,TechIssue,21.38234164,FALSE,5,0
9969,187443,431,2024-07-25 00:00:00,2024-07-25 21:36:44,TechIssue,21.61212428,FALSE,4,0
9970,187476,648,2024-08-21 00:00:00,2024-08-21 23:06:40,Damage,23.11105069,FALSE,5,0
9971,187499,816,2024-12-07 00:00:00,2024-12-07 08:22:05,Refund,8.36815212,FALSE,5,0
9972,187528,218,2025-03-31 00:00:00,2025-03-31 15:07:12,Damage,15.12009814,FALSE,5,0
9973,187581,219,2025-05-19 00:00:00,2025-05-19 02:24:50,Damage,2.413933096,FALSE,5,0
9974,187598,865,2025-06-23 00:00:00,2025-06-24 07:15:24,Delay,31.25658979,FALSE,4,0
9975,187630,951,2024-07-05 00:00:00,2024-07-05 10:22:10,Damage,10.36953578,FALSE,3,0
9976,187638,469,2025-01-18 00:00:00,2025-01-18 22:02:09,Delay,22.03573075,FALSE,1,0
9977,187639,14,2024-09-07 00:00:00,2024-09-07 04:29:54,TechIssue,4.498456293,FALSE,2,0
9978,187660,419,2025-02-12 00:00:00,2025-02-12 05:04:41,Delay,5.078133202,FALSE,2,0
9979,187662,318,2024-08-22 00:00:00,2024-08-22 20:33:25,Damage,20.55698004,FALSE,2,0
9980,187663,1,2024-07-21 00:00:00,2024-07-21 05:00:24,TechIssue,5.006686822,FALSE,4,0
9981,187666,604,2024-11-06 00:00:00,2024-11-06 22:42:38,TechIssue,22.71054135,FALSE,4,0
9982,187672,471,2024-08-08 00:00:00,2024-08-08 06:36:17,Refund,6.60475167,FALSE,1,0
9983,187676,434,2025-01-29 00:00:00,2025-01-29 14:55:12,Damage,14.91999455,TRUE,2,3041.570223
9984,187699,297,2024-09-24 00:00:00,2024-09-24 06:07:17,Damage,6.121289093,FALSE,1,0
9985,187707,760,2024-10-18 00:00:00,2024-10-18 05:06:43,TechIssue,5.111990919,FALSE,3,0
9986,187713,410,2024-11-02 00:00:00,2024-11-02 14:27:28,Refund,14.4578105,FALSE,2,0
9987,187735,534,2025-04-24 00:00:00,2025-04-24 07:13:06,TechIssue,7.218242847,FALSE,2,0
9988,187811,804,2025-06-10 00:00:00,2025-06-10 20:17:22,Delay,20.28957446,FALSE,4,0
9989,187837,497,2024-11-17 00:00:00,2024-11-17 22:28:26,Damage,22.47395683,FALSE,5,0
9990,187841,349,2025-02-08 00:00:00,2025-02-08 07:15:22,Damage,7.256163852,FALSE,4,0
9991,187849,186,2024-12-23 00:00:00,2024-12-23 21:19:23,TechIssue,21.3231358,FALSE,4,0
9992,187877,98,2025-05-29 00:00:00,2025-05-29 14:12:12,TechIssue,14.20337032,FALSE,2,0
9993,187929,692,2024-08-23 00:00:00,2024-08-23 02:21:24,Refund,2.356705912,FALSE,5,0
9994,187946,790,2025-06-11 00:00:00,2025-06-11 08:01:59,Refund,8.032946759,FALSE,1,0
9995,187957,849,2024-08-20 00:00:00,2024-08-21 02:28:58,Delay,26.48272922,FALSE,2,0
9996,187965,268,2024-08-14 00:00:00,2024-08-14 13:10:01,Damage,13.16696295,FALSE,1,0
9997,187986,470,2024-10-07 00:00:00,2024-10-07 19:51:58,Damage,19.86597238,FALSE,4,0
9998,187989,833,2025-06-15 00:00:00,2025-06-15 15:45:05,Damage,15.75150465,FALSE,3,0
9999,188004,951,2025-06-05 00:00:00,2025-06-05 18:07:32,Damage,18.12554547,FALSE,1,0
10000,188005,675,2025-06-03 00:00:00,2025-06-04 14:22:27,Delay,38.37429223,FALSE,1,0
10001,188082,363,2025-03-30 00:00:00,2025-03-30 10:51:06,TechIssue,10.85157239,FALSE,2,0
10002,188107,186,2025-02-26 00:00:00,2025-02-26 10:38:12,Refund,10.63670247,FALSE,1,0
10003,188162,680,2024-11-18 00:00:00,2024-11-18 16:55:24,TechIssue,16.92320773,FALSE,5,0
10004,188191,350,2024-07-26 00:00:00,2024-07-26 04:32:37,Damage,4.543660992,FALSE,2,0
10005,188201,878,2024-12-10 00:00:00,2024-12-10 13:53:34,TechIssue,13.89286547,FALSE,5,0
10006,188202,995,2025-04-10 00:00:00,2025-04-10 21:17:27,Damage,21.29092303,FALSE,1,0
10007,188240,828,2024-07-17 00:00:00,2024-07-17 02:42:41,TechIssue,2.711321529,FALSE,4,0
10008,188244,356,2025-06-28 00:00:00,2025-06-28 16:42:18,TechIssue,16.70492807,FALSE,4,0
10009,188260,755,2024-08-01 00:00:00,2024-08-01 15:44:09,Delay,15.73588476,FALSE,1,0
10010,188268,430,2024-08-20 00:00:00,2024-08-20 01:05:06,TechIssue,1.085130566,FALSE,4,0
10011,188296,296,2024-07-03 00:00:00,2024-07-03 19:39:59,Refund,19.66630273,FALSE,1,0
10012,188360,396,2025-05-25 00:00:00,2025-05-25 19:23:28,Damage,19.39122878,FALSE,4,0
10013,188366,999,2024-12-08 00:00:00,2024-12-08 23:09:54,Delay,23.16507375,FALSE,5,0
10014,188433,192,2025-05-31 00:00:00,2025-05-31 03:20:10,Delay,3.336007522,FALSE,2,0
10015,188467,134,2024-08-30 00:00:00,2024-08-31 15:29:10,TechIssue,39.48605867,FALSE,5,0
10016,188524,113,2025-02-04 00:00:00,2025-02-04 14:08:26,Delay,14.14056616,FALSE,1,0
10017,188537,934,2025-06-11 00:00:00,2025-06-11 07:32:55,Damage,7.548699455,FALSE,2,0
10018,188539,800,2025-01-08 00:00:00,2025-01-08 18:31:15,Refund,18.52082759,FALSE,1,0
10019,188540,615,2024-12-30 00:00:00,2024-12-30 03:23:45,Damage,3.395700544,FALSE,3,0
10020,188555,460,2025-04-02 00:00:00,2025-04-02 18:09:43,Damage,18.16203647,FALSE,4,0
10021,188557,940,2025-02-03 00:00:00,2025-02-03 07:37:34,TechIssue,7.62605063,FALSE,4,0
10022,188562,88,2025-02-13 00:00:00,2025-02-13 14:54:15,Delay,14.90424771,FALSE,2,0
10023,188591,13,2024-10-02 00:00:00,2024-10-02 15:30:23,Damage,15.50638737,FALSE,3,0
10024,188619,339,2025-05-12 00:00:00,2025-05-12 03:07:40,Delay,3.127867062,FALSE,5,0
10025,188644,248,2024-09-07 00:00:00,2024-09-07 19:14:03,Delay,19.23403154,FALSE,3,0
10026,188662,771,2025-01-24 00:00:00,2025-01-24 12:14:09,Refund,12.23573496,FALSE,1,0
10027,188681,375,2025-05-29 00:00:00,2025-05-29 02:06:09,TechIssue,2.102382793,FALSE,1,0
10028,188701,213,2024-12-30 00:00:00,2024-12-30 01:15:53,Damage,1.264714832,FALSE,3,0
10029,188713,568,2024-09-29 00:00:00,2024-10-07 05:57:20,TechIssue,197.9555369,FALSE,1,0
10030,188721,818,2025-05-20 00:00:00,2025-05-20 21:57:13,Delay,21.95349429,FALSE,1,0
10031,188743,974,2024-09-09 00:00:00,2024-09-09 19:57:12,TechIssue,19.95341683,FALSE,1,0
10032,188759,59,2025-05-30 00:00:00,2025-05-30 16:45:51,Damage,16.76412457,FALSE,2,0
10033,188760,366,2024-07-14 00:00:00,2024-07-14 21:04:46,TechIssue,21.07942675,FALSE,1,0
10034,188779,94,2025-03-12 00:00:00,2025-03-12 19:21:50,Refund,19.36390245,FALSE,2,0
10035,188789,589,2024-12-12 00:00:00,2024-12-12 23:24:30,TechIssue,23.40826267,FALSE,1,0
10036,188806,790,2025-05-31 00:00:00,2025-05-31 09:18:01,TechIssue,9.300236655,FALSE,3,0
10037,188834,120,2025-05-09 00:00:00,2025-05-09 06:42:38,Refund,6.710489172,FALSE,4,0
10038,188886,211,2024-07-26 00:00:00,2024-07-26 04:13:10,Damage,4.219542352,FALSE,2,0
10039,188887,993,2024-12-28 00:00:00,2024-12-28 16:38:55,Delay,16.64852636,FALSE,2,0
10040,188903,314,2024-10-19 00:00:00,2024-10-19 04:53:17,TechIssue,4.88797854,FALSE,1,0
10041,188930,33,2024-11-02 00:00:00,2024-11-02 14:33:50,Refund,14.56391911,FALSE,3,0
10042,188960,469,2025-03-19 00:00:00,2025-03-19 01:53:45,TechIssue,1.895843247,FALSE,3,0
10043,188970,270,2024-08-09 00:00:00,2024-08-09 18:32:51,Damage,18.54742592,FALSE,5,0
10044,188983,106,2025-05-14 00:00:00,2025-05-14 18:01:18,TechIssue,18.02153705,FALSE,5,0
10045,188997,717,2025-05-20 00:00:00,2025-05-20 04:14:43,Damage,4.245257444,FALSE,3,0
10046,189052,230,2024-07-03 00:00:00,2024-07-03 16:43:09,Refund,16.71909879,FALSE,2,0
10047,189058,244,2025-03-26 00:00:00,2025-03-26 12:44:50,Delay,12.74730313,FALSE,4,0
10048,189078,719,2025-06-12 00:00:00,2025-06-12 17:26:36,Refund,17.44332479,TRUE,5,1458.448953
10049,189092,658,2025-04-03 00:00:00,2025-04-03 12:18:22,TechIssue,12.30600752,FALSE,5,0
10050,189110,459,2024-11-17 00:00:00,2024-11-17 05:07:18,TechIssue,5.121731836,FALSE,2,0
10051,189159,149,2024-09-01 00:00:00,2024-09-01 03:04:16,TechIssue,3.071062517,FALSE,2,0
10052,189179,187,2024-09-17 00:00:00,2024-09-17 10:09:06,Delay,10.15179925,FALSE,1,0
10053,189199,981,2025-06-15 00:00:00,2025-06-15 08:36:50,Damage,8.613870602,FALSE,3,0
10054,189201,919,2025-06-06 00:00:00,2025-06-06 08:49:13,TechIssue,8.820158197,FALSE,5,0
10055,189205,650,2024-12-18 00:00:00,2024-12-19 10:42:07,Refund,34.7019647,FALSE,2,0
10056,189243,217,2025-06-24 00:00:00,2025-06-25 19:35:09,TechIssue,43.58592143,FALSE,3,0
10057,189254,374,2025-01-17 00:00:00,2025-01-17 13:38:30,Refund,13.64171771,FALSE,1,0
10058,189260,877,2024-10-01 00:00:00,2024-10-01 19:39:32,Damage,19.65877534,FALSE,3,0
10059,189268,750,2025-01-20 00:00:00,2025-01-20 07:40:36,TechIssue,7.676549992,FALSE,5,0
10060,189362,751,2024-10-21 00:00:00,2024-10-21 08:23:15,Delay,8.387596222,FALSE,4,0
10061,189371,15,2025-03-26 00:00:00,2025-03-26 21:35:32,Refund,21.59226097,FALSE,3,0
10062,189405,434,2024-10-12 00:00:00,2024-10-12 20:54:42,Refund,20.91178577,FALSE,4,0
10063,189424,301,2025-04-28 00:00:00,2025-04-28 20:16:33,Refund,20.27583841,FALSE,5,0
10064,189432,889,2025-03-07 00:00:00,2025-03-07 10:55:48,TechIssue,10.9299834,FALSE,2,0
10065,189433,460,2024-12-13 00:00:00,2024-12-13 03:51:22,Refund,3.85619699,FALSE,1,0
10066,189444,735,2024-12-06 00:00:00,2024-12-06 21:27:46,Delay,21.46280619,FALSE,2,0
10067,189470,845,2025-05-08 00:00:00,2025-05-08 06:41:57,Delay,6.699275336,FALSE,2,0
10068,189471,337,2025-03-16 00:00:00,2025-03-16 20:05:54,Delay,20.09841858,FALSE,4,0
10069,189475,379,2025-01-21 00:00:00,2025-01-21 07:58:56,Delay,7.982337331,FALSE,5,0
10070,189488,394,2025-03-22 00:00:00,2025-03-22 02:24:53,Delay,2.414597608,FALSE,4,0
10071,189519,878,2025-06-20 00:00:00,2025-06-20 22:54:53,Damage,22.91472622,FALSE,1,0
10072,189540,163,2024-07-31 00:00:00,2024-07-31 07:23:37,Damage,7.393588143,FALSE,3,0
10073,189554,58,2025-06-07 00:00:00,2025-06-07 02:20:03,Damage,2.334214988,FALSE,5,0
10074,189556,619,2024-12-29 00:00:00,2024-12-29 13:08:41,Damage,13.14479874,FALSE,2,0
10075,189560,222,2024-10-26 00:00:00,2024-10-26 09:35:57,Delay,9.599117339,FALSE,5,0
10076,189562,368,2024-09-30 00:00:00,2024-09-30 10:08:03,Delay,10.13415676,FALSE,3,0
10077,189595,845,2025-01-26 00:00:00,2025-01-26 08:47:29,Damage,8.791516672,FALSE,2,0
10078,189678,613,2024-09-25 00:00:00,2024-09-25 03:55:20,Damage,3.922272146,FALSE,3,0
10079,189724,21,2024-07-09 00:00:00,2024-07-09 19:51:50,Damage,19.86394998,FALSE,5,0
10080,189737,285,2025-03-30 00:00:00,2025-03-30 10:26:11,Damage,10.43630512,FALSE,5,0
10081,189744,699,2025-06-27 00:00:00,2025-06-27 17:23:01,Damage,17.38350057,FALSE,1,0
10082,189756,649,2025-03-01 00:00:00,2025-03-01 19:58:14,Delay,19.97053528,FALSE,4,0
10083,189776,387,2024-11-07 00:00:00,2024-11-07 21:28:31,Damage,21.47524091,FALSE,2,0
10084,189817,407,2024-10-17 00:00:00,2024-10-18 20:03:06,Refund,44.0516372,FALSE,5,0
10085,189822,899,2025-03-26 00:00:00,2025-03-26 08:08:08,Refund,8.135506024,FALSE,4,0
10086,189826,927,2024-11-22 00:00:00,2024-11-22 15:08:09,Refund,15.13586412,TRUE,3,4098.846683
10087,189833,838,2024-10-15 00:00:00,2024-10-15 13:40:51,Delay,13.68094964,FALSE,1,0
10088,189864,531,2024-10-13 00:00:00,2024-10-13 23:30:29,TechIssue,23.50814461,FALSE,3,0
10089,189883,310,2025-04-12 00:00:00,2025-04-12 04:19:55,Delay,4.33187362,FALSE,5,0
10090,189892,746,2024-08-20 00:00:00,2024-08-20 18:48:19,TechIssue,18.80519175,FALSE,1,0
10091,189897,994,2024-08-14 00:00:00,2024-08-14 18:05:18,Damage,18.08826082,TRUE,5,4045.402725
10092,189912,265,2024-10-26 00:00:00,2024-10-26 23:07:58,Refund,23.1326997,FALSE,1,0
10093,189915,109,2025-01-06 00:00:00,2025-01-06 21:24:07,Refund,21.40202736,FALSE,4,0
10094,189920,62,2024-08-03 00:00:00,2024-08-03 22:05:44,Delay,22.09543221,FALSE,4,0
10095,189934,333,2024-07-02 00:00:00,2024-07-04 10:10:15,Delay,58.17073848,FALSE,5,0
10096,189947,755,2025-05-15 00:00:00,2025-05-15 16:59:17,Refund,16.98817882,FALSE,1,0
10097,189955,919,2025-05-28 00:00:00,2025-05-28 18:22:45,Refund,18.37904153,FALSE,4,0
10098,189958,619,2025-06-22 00:00:00,2025-06-22 20:28:04,Delay,20.46787446,FALSE,5,0
10099,189964,940,2025-04-24 00:00:00,2025-04-24 21:06:13,Refund,21.10366311,FALSE,4,0
10100,189970,296,2025-06-15 00:00:00,2025-06-15 14:53:47,Delay,14.89651099,FALSE,4,0
10101,189973,701,2024-08-22 00:00:00,2024-08-22 18:58:39,TechIssue,18.9775053,FALSE,3,0
10102,190022,586,2025-06-27 00:00:00,2025-06-29 18:16:57,Delay,66.2823804,FALSE,4,0
10103,190052,689,2024-12-15 00:00:00,2024-12-15 19:33:33,TechIssue,19.55927929,FALSE,4,0
10104,190055,450,2025-04-10 00:00:00,2025-04-11 04:55:55,Refund,28.9320229,FALSE,5,0
10105,190057,915,2025-03-18 00:00:00,2025-03-18 10:55:30,TechIssue,10.92509933,FALSE,5,0
10106,190076,171,2025-04-07 00:00:00,2025-04-08 13:25:54,TechIssue,37.43170288,FALSE,5,0
10107,190104,911,2024-10-26 00:00:00,2024-10-26 20:52:52,TechIssue,20.88121531,FALSE,1,0
10108,190126,264,2025-02-22 00:00:00,2025-02-22 05:04:38,TechIssue,5.077137601,FALSE,5,0
10109,190146,195,2024-08-12 00:00:00,2024-08-12 14:50:53,TechIssue,14.84795401,FALSE,2,0
10110,190148,519,2024-10-16 00:00:00,2024-10-16 16:32:37,Refund,16.54363858,FALSE,3,0
10111,190181,708,2025-05-23 00:00:00,2025-05-23 18:19:24,Refund,18.32332567,FALSE,3,0
10112,190189,9,2024-07-13 00:00:00,2024-07-13 05:06:59,Damage,5.116348616,FALSE,4,0
10113,190207,538,2024-10-16 00:00:00,2024-10-16 04:34:13,Delay,4.570200349,FALSE,4,0
10114,190268,14,2025-02-13 00:00:00,2025-02-13 14:10:50,TechIssue,14.18045134,FALSE,2,0
10115,190302,116,2024-09-12 00:00:00,2024-09-12 07:08:06,TechIssue,7.134884352,FALSE,4,0
10116,190322,804,2025-05-27 00:00:00,2025-05-27 09:04:13,TechIssue,9.070172612,FALSE,3,0
10117,190332,405,2024-08-29 00:00:00,2024-08-29 01:27:06,Refund,1.451688258,FALSE,2,0
10118,190347,7,2025-01-19 00:00:00,2025-01-19 02:50:59,TechIssue,2.849713415,FALSE,1,0
10119,190359,60,2024-08-13 00:00:00,2024-08-13 14:27:35,Delay,14.45962996,FALSE,1,0
10120,190379,606,2024-08-30 00:00:00,2024-08-30 09:31:53,Refund,9.531396706,FALSE,3,0
10121,190398,583,2024-11-22 00:00:00,2024-11-22 17:44:41,Damage,17.74458734,FALSE,3,0
10122,190402,296,2025-03-29 00:00:00,2025-03-29 07:49:09,Delay,7.819087691,FALSE,3,0
10123,190416,220,2024-08-05 00:00:00,2024-08-05 02:14:35,Refund,2.242960733,FALSE,1,0
10124,190445,235,2025-01-23 00:00:00,2025-01-27 06:06:35,Refund,102.1098556,FALSE,4,0
